--- DTA Baseline: CSIE (Ratio: 0.2) ---

>>> [Stage 0] Sampling...

[Sampler] Running CSIE | Target: 4991/24956 (20.0%)
[P1] Ep 5: Loss 0.7831 | Val MAE 2.1399
[P1] Ep 6: Loss 0.8013 | Val MAE 2.3851
[P1] Ep 7: Loss 0.7344 | Val MAE 2.2251
[P1] Ep 8: Loss 0.7103 | Val MAE 2.3675
[P1] Ep 9: Loss 0.7198 | Val MAE 2.1679
[P1] Ep 10: Loss 0.7134 | Val MAE 2.2164
[P1] Ep 11: Loss 0.6693 | Val MAE 2.2538
[P1] Ep 12: Loss 0.6861 | Val MAE 2.3867
[P1] Ep 13: Loss 0.6846 | Val MAE 2.3597
[P1] Ep 14: Loss 0.6497 | Val MAE 2.1058
[P1] Ep 15: Loss 0.6596 | Val MAE 2.0136
[P1] Ep 16: Loss 0.6406 | Val MAE 2.2014
[P1] Ep 17: Loss 0.6442 | Val MAE 2.3097
[P1] Ep 18: Loss 0.6205 | Val MAE 2.2026
[P1] Ep 19: Loss 0.6246 | Val MAE 1.9761
[P1] Ep 20: Loss 0.5914 | Val MAE 1.9654
[P1] Ep 21: Loss 0.6032 | Val MAE 2.0115
[P1] Ep 22: Loss 0.5700 | Val MAE 2.1944
[P1] Ep 23: Loss 0.5667 | Val MAE 2.1399
[P1] Ep 24: Loss 0.5904 | Val MAE 1.9285
[P1] Ep 25: Loss 0.5454 | Val MAE 2.0346
[P1] Ep 26: Loss 0.5508 | Val MAE 2.0983
[P1] Ep 27: Loss 0.5578 | Val MAE 1.9805
[P1] Ep 28: Loss 0.5580 | Val MAE 2.2154
[P1] Ep 29: Loss 0.5375 | Val MAE 2.0028
[P1] Ep 30: Loss 0.5495 | Val MAE 2.0107
[P1] Ep 31: Loss 0.5343 | Val MAE 2.0510
[P1] Ep 32: Loss 0.5183 | Val MAE 1.6673
[P1] Ep 33: Loss 0.5129 | Val MAE 1.9200
[P1] Ep 34: Loss 0.4990 | Val MAE 1.9989
[P1] Ep 35: Loss 0.5147 | Val MAE 1.7563
[P1] Ep 36: Loss 0.4967 | Val MAE 1.9533
[P1] Ep 37: Loss 0.4879 | Val MAE 1.8534
[P1] Ep 38: Loss 0.4853 | Val MAE 1.8783
[P1] Ep 39: Loss 0.5058 | Val MAE 1.8082
[P1] Ep 40: Loss 0.5106 | Val MAE 1.8254
[P1] Ep 41: Loss 0.4814 | Val MAE 1.9476
[P1] Ep 42: Loss 0.4942 | Val MAE 1.8168
[P1] Ep 43: Loss 0.4917 | Val MAE 1.9698
[P1] Ep 44: Loss 0.4891 | Val MAE 1.7826
[P1] Ep 45: Loss 0.4829 | Val MAE 1.8667
[P1] Ep 46: Loss 0.4938 | Val MAE 1.9593
[P1] Ep 47: Loss 0.4711 | Val MAE 1.8042
[P1] Ep 48: Loss 0.5028 | Val MAE 1.7072
[P1] Ep 49: Loss 0.4766 | Val MAE 1.9531
[P1] Ep 50: Loss 0.4507 | Val MAE 1.9554
[P1] Ep 51: Loss 0.4650 | Val MAE 1.8523
[P1] Ep 52: Loss 0.4654 | Val MAE 1.7979
[P1] Ep 53: Loss 0.4612 | Val MAE 1.7151
[P1] Ep 54: Loss 0.4687 | Val MAE 1.7944
[P1] Ep 55: Loss 0.4494 | Val MAE 1.8818
[P1] Ep 56: Loss 0.4528 | Val MAE 1.7645
[P1] Ep 57: Loss 0.4565 | Val MAE 1.8433
[P1] Ep 58: Loss 0.4414 | Val MAE 1.8595
[P1] Ep 59: Loss 0.4516 | Val MAE 1.8627
[P1] Ep 60: Loss 0.4447 | Val MAE 1.8045
[P1] Ep 61: Loss 0.4471 | Val MAE 1.8327
[P1] Ep 62: Loss 0.4427 | Val MAE 1.8294
[P1] Ep 63: Loss 0.4444 | Val MAE 1.7841
[P1] Ep 64: Loss 0.4451 | Val MAE 1.6418
[P1] Ep 65: Loss 0.4428 | Val MAE 1.7553
[P1] Ep 66: Loss 0.4500 | Val MAE 1.8263
[P1] Ep 67: Loss 0.4461 | Val MAE 1.7988
[P1] Ep 68: Loss 0.4361 | Val MAE 1.8084
[P1] Ep 69: Loss 0.4338 | Val MAE 1.7823
[P1] Ep 70: Loss 0.4370 | Val MAE 1.8899
[P1] Ep 71: Loss 0.4319 | Val MAE 1.8526
[P1] Ep 72: Loss 0.4427 | Val MAE 1.9188
[P1] Ep 73: Loss 0.4141 | Val MAE 1.8045
[P1] Ep 74: Loss 0.4213 | Val MAE 1.8839
[P1] Ep 75: Loss 0.4216 | Val MAE 1.7631
[P1] Ep 76: Loss 0.4105 | Val MAE 1.7661
[P1] Ep 77: Loss 0.4204 | Val MAE 1.8056
[P1] Ep 78: Loss 0.4056 | Val MAE 1.8533
[P1] Ep 79: Loss 0.4238 | Val MAE 1.7876
[P1] Ep 80: Loss 0.4050 | Val MAE 1.8199
[P1] Ep 81: Loss 0.4191 | Val MAE 1.8662
[P1] Ep 82: Loss 0.4107 | Val MAE 1.6961
[P1] Ep 83: Loss 0.4078 | Val MAE 1.8378
[P1] Ep 84: Loss 0.4086 | Val MAE 1.9400
[P1] Ep 85: Loss 0.4257 | Val MAE 1.7955
[P1] Ep 86: Loss 0.3930 | Val MAE 1.8589
[P1] Ep 87: Loss 0.3935 | Val MAE 1.9041
[P1] Ep 88: Loss 0.3973 | Val MAE 1.8825
[P1] Ep 89: Loss 0.3949 | Val MAE 1.8396
[P1] Ep 90: Loss 0.4053 | Val MAE 1.8200
[P1] Ep 91: Loss 0.4021 | Val MAE 1.6347
[P1] Ep 92: Loss 0.3997 | Val MAE 1.7433
[P1] Ep 93: Loss 0.3991 | Val MAE 1.8656
[P1] Ep 94: Loss 0.3986 | Val MAE 1.6831
[P1] Ep 95: Loss 0.3858 | Val MAE 1.6946
[P1] Ep 96: Loss 0.3931 | Val MAE 1.9442
[P1] Ep 97: Loss 0.3716 | Val MAE 1.6466
[P1] Ep 98: Loss 0.3737 | Val MAE 1.6830
[P1] Ep 99: Loss 0.3860 | Val MAE 1.7492
[P1] Ep 100: Loss 0.3904 | Val MAE 1.6767
[P1] Ep 101: Loss 0.3836 | Val MAE 1.7048
[P1] Ep 102: Loss 0.3840 | Val MAE 1.7379
[P1] Ep 103: Loss 0.3805 | Val MAE 1.8051
[P1] Ep 104: Loss 0.3750 | Val MAE 1.8747
[P1] Ep 105: Loss 0.3906 | Val MAE 1.7063
[P1] Ep 106: Loss 0.3657 | Val MAE 1.7916
[P1] Ep 107: Loss 0.3927 | Val MAE 1.7099
[P1] Ep 108: Loss 0.3897 | Val MAE 1.6378
[P1] Ep 109: Loss 0.3761 | Val MAE 1.7969
[P1] Ep 110: Loss 0.3611 | Val MAE 1.7406
[P1] Ep 111: Loss 0.3662 | Val MAE 1.6764
[P1] Ep 112: Loss 0.3851 | Val MAE 1.7447
[P1] Ep 113: Loss 0.3658 | Val MAE 1.7840
[P1] Ep 114: Loss 0.3654 | Val MAE 1.7832
[P1] Ep 115: Loss 0.3735 | Val MAE 1.7915
[P1] Ep 116: Loss 0.3639 | Val MAE 1.8170
[P1] Ep 117: Loss 0.3547 | Val MAE 1.7700
[P1] Ep 118: Loss 0.3541 | Val MAE 1.6519
[P1] Ep 119: Loss 0.3487 | Val MAE 1.7869
[P1] Ep 120: Loss 0.3581 | Val MAE 1.7335
[P1] Ep 121: Loss 0.3646 | Val MAE 1.7774
[P1] Ep 122: Loss 0.3573 | Val MAE 1.6590
[P1] Ep 123: Loss 0.3703 | Val MAE 1.7726
[P1] Ep 124: Loss 0.3548 | Val MAE 1.8676
[P1] Ep 125: Loss 0.3443 | Val MAE 1.7526
[P1] Ep 126: Loss 0.3658 | Val MAE 1.8720
[P1] Ep 127: Loss 0.3492 | Val MAE 1.6586
[P1] Ep 128: Loss 0.3566 | Val MAE 1.7340
[P1] Ep 129: Loss 0.3582 | Val MAE 1.7241
[P1] Ep 130: Loss 0.3495 | Val MAE 1.8460
[P1] Ep 131: Loss 0.3438 | Val MAE 1.8267
[P1] Ep 132: Loss 0.3334 | Val MAE 1.6717
[P1] Ep 133: Loss 0.3586 | Val MAE 1.8271
[P1] Ep 134: Loss 0.3444 | Val MAE 1.6281
[P1] Ep 135: Loss 0.3313 | Val MAE 1.8014
[P1] Ep 136: Loss 0.3507 | Val MAE 1.8597
[P1] Ep 137: Loss 0.3385 | Val MAE 1.8465
[P1] Ep 138: Loss 0.3343 | Val MAE 1.8927
[P1] Ep 139: Loss 0.3380 | Val MAE 1.6248
[P1] Ep 140: Loss 0.3275 | Val MAE 1.7684
[P1] Ep 141: Loss 0.3299 | Val MAE 1.5587
[P1] Ep 142: Loss 0.3153 | Val MAE 1.7450
[P1] Ep 143: Loss 0.3387 | Val MAE 1.8783
[P1] Ep 144: Loss 0.3246 | Val MAE 1.9289
[P1] Ep 145: Loss 0.3201 | Val MAE 1.9796
[P1] Ep 146: Loss 0.3144 | Val MAE 1.9511
[P1] Ep 147: Loss 0.3224 | Val MAE 1.7801
[P1] Ep 148: Loss 0.3210 | Val MAE 2.1313
[P1] Ep 149: Loss 0.3238 | Val MAE 1.9982
[P1] Ep 150: Loss 0.3111 | Val MAE 2.0123
[P1] Ep 151: Loss 0.3218 | Val MAE 1.8246
[P1] Ep 152: Loss 0.3169 | Val MAE 1.8479
[P1] Ep 153: Loss 0.3120 | Val MAE 1.9887
[P1] Ep 154: Loss 0.3133 | Val MAE 1.8965
[P1] Ep 155: Loss 0.3060 | Val MAE 1.8283
[P1] Ep 156: Loss 0.3131 | Val MAE 1.9953
[P1] Ep 157: Loss 0.3099 | Val MAE 2.0802
[P1] Ep 158: Loss 0.3212 | Val MAE 1.8794
[P1] Ep 159: Loss 0.3044 | Val MAE 2.0550
[P1] Ep 160: Loss 0.2979 | Val MAE 1.9134
[P1] Ep 161: Loss 0.3036 | Val MAE 1.9602
[P1] Ep 162: Loss 0.2967 | Val MAE 2.0328
[P1] Ep 163: Loss 0.3000 | Val MAE 2.0372
[P1] Ep 164: Loss 0.2924 | Val MAE 2.0058
[P1] Ep 165: Loss 0.3023 | Val MAE 2.0217
[P1] Ep 166: Loss 0.2950 | Val MAE 1.8863
[P1] Ep 167: Loss 0.2915 | Val MAE 1.9334
[P1] Ep 168: Loss 0.2910 | Val MAE 2.0683
[P1] Ep 169: Loss 0.2890 | Val MAE 1.9770
[P1] Ep 170: Loss 0.2905 | Val MAE 2.0456
[P1] Ep 171: Loss 0.2964 | Val MAE 2.0427
[P1] Ep 172: Loss 0.2876 | Val MAE 1.9316
[P1] Ep 173: Loss 0.2769 | Val MAE 2.1717
[P1] Ep 174: Loss 0.2765 | Val MAE 1.9740
[P1] Ep 175: Loss 0.2802 | Val MAE 2.0884
[P1] Ep 176: Loss 0.2733 | Val MAE 1.8742
[P1] Ep 177: Loss 0.2875 | Val MAE 1.8216
[P1] Ep 178: Loss 0.2658 | Val MAE 2.0325
[P1] Ep 179: Loss 0.2805 | Val MAE 2.0311
[P1] Ep 180: Loss 0.2804 | Val MAE 1.9719
[P1] Ep 181: Loss 0.2679 | Val MAE 2.0700
[P1] Ep 182: Loss 0.2700 | Val MAE 2.0258
[P1] Ep 183: Loss 0.2722 | Val MAE 1.8907
[P1] Ep 184: Loss 0.2603 | Val MAE 1.9758
[P1] Ep 185: Loss 0.2622 | Val MAE 1.9961
[P1] Ep 186: Loss 0.2575 | Val MAE 2.0061
[P1] Ep 187: Loss 0.2605 | Val MAE 1.9438
[P1] Ep 188: Loss 0.2635 | Val MAE 2.0475
[P1] Ep 189: Loss 0.2554 | Val MAE 2.0586
[P1] Ep 190: Loss 0.2510 | Val MAE 2.0707
[P1] Ep 191: Loss 0.2613 | Val MAE 2.0925
[P1] Ep 192: Loss 0.2569 | Val MAE 1.9715
[P1] Ep 193: Loss 0.2479 | Val MAE 2.0321
[P1] Ep 194: Loss 0.2607 | Val MAE 2.0895
[P1] Ep 195: Loss 0.2517 | Val MAE 1.9710
[P1] Ep 196: Loss 0.2365 | Val MAE 1.9818
[P1] Ep 197: Loss 0.2385 | Val MAE 1.9405
[P1] Ep 198: Loss 0.2461 | Val MAE 2.1568
[P1] Ep 199: Loss 0.2500 | Val MAE 2.0653
[P1] Ep 200: Loss 0.2490 | Val MAE 2.0570

=== Phase 2: Target Fine-tuning ===
Freezing backbone layers...
[FT] Ep 1: Loss 7.2770 | Val MAE 1.4347 CI 0.6140
[FT] Ep 2: Loss 6.6091 | Val MAE 1.3373 CI 0.6316
[FT] Ep 3: Loss 6.8806 | Val MAE 1.3202 CI 0.5965
[FT] Ep 4: Loss 6.6894 | Val MAE 1.3131 CI 0.5965
[FT] Ep 5: Loss 6.2401 | Val MAE 1.3174 CI 0.6257
[FT] Ep 6: Loss 5.9010 | Val MAE 1.3347 CI 0.6433
[FT] Ep 7: Loss 6.0653 | Val MAE 1.3496 CI 0.6374
[FT] Ep 8: Loss 5.4240 | Val MAE 1.3666 CI 0.6199
[FT] Ep 9: Loss 5.5076 | Val MAE 1.3865 CI 0.6257
[FT] Ep 10: Loss 5.2365 | Val MAE 1.4112 CI 0.6199
[FT] Ep 11: Loss 5.4600 | Val MAE 1.4333 CI 0.6199
[FT] Ep 12: Loss 5.2572 | Val MAE 1.4468 CI 0.6140
[FT] Ep 13: Loss 5.8297 | Val MAE 1.4468 CI 0.6023
[FT] Ep 14: Loss 5.1570 | Val MAE 1.4545 CI 0.5906
[FT] Ep 15: Loss 5.1167 | Val MAE 1.4630 CI 0.5789
[FT] Ep 16: Loss 5.4437 | Val MAE 1.4712 CI 0.5673
[FT] Ep 17: Loss 4.9829 | Val MAE 1.4926 CI 0.5731
[FT] Ep 18: Loss 4.9528 | Val MAE 1.5189 CI 0.5673
[FT] Ep 19: Loss 5.1238 | Val MAE 1.5096 CI 0.5439
[FT] Ep 20: Loss 4.6842 | Val MAE 1.5242 CI 0.5380
[FT] Ep 21: Loss 5.0825 | Val MAE 1.5336 CI 0.5497
[FT] Ep 22: Loss 4.7661 | Val MAE 1.5336 CI 0.5497
[FT] Ep 23: Loss 4.7093 | Val MAE 1.5430 CI 0.5439
[FT] Ep 24: Loss 4.5136 | Val MAE 1.5600 CI 0.5322
[FT] Ep 25: Loss 4.7193 | Val MAE 1.5896 CI 0.5439
[FT] Ep 26: Loss 4.6823 | Val MAE 1.5916 CI 0.5322
[FT] Ep 27: Loss 4.4667 | Val MAE 1.5773 CI 0.5322
[FT] Ep 28: Loss 4.9214 | Val MAE 1.5682 CI 0.5263
[FT] Ep 29: Loss 4.3333 | Val MAE 1.5693 CI 0.5263
[FT] Ep 30: Loss 4.4370 | Val MAE 1.5861 CI 0.5322
[FT] Ep 31: Loss 4.8917 | Val MAE 1.6099 CI 0.5322
[FT] Ep 32: Loss 4.4680 | Val MAE 1.6229 CI 0.5205
[FT] Ep 33: Loss 4.3583 | Val MAE 1.6094 CI 0.5263
[FT] Ep 34: Loss 4.4787 | Val MAE 1.6076 CI 0.5205
[FT] Ep 35: Loss 4.2728 | Val MAE 1.6164 CI 0.5205
[FT] Ep 36: Loss 4.1123 | Val MAE 1.6215 CI 0.5205
[FT] Ep 37: Loss 4.5871 | Val MAE 1.6184 CI 0.5205
[FT] Ep 38: Loss 4.8555 | Val MAE 1.6112 CI 0.5146
[FT] Ep 39: Loss 4.4476 | Val MAE 1.6184 CI 0.4971
[FT] Ep 40: Loss 4.3332 | Val MAE 1.6225 CI 0.4912
[FT] Ep 41: Loss 4.5466 | Val MAE 1.6284 CI 0.4912
[FT] Ep 42: Loss 4.1533 | Val MAE 1.6407 CI 0.4912
[FT] Ep 43: Loss 4.0768 | Val MAE 1.6412 CI 0.4912
[FT] Ep 44: Loss 4.1361 | Val MAE 1.6391 CI 0.4854
[FT] Ep 45: Loss 4.2026 | Val MAE 1.6507 CI 0.4795
[FT] Ep 46: Loss 4.1462 | Val MAE 1.6534 CI 0.4737
[FT] Ep 47: Loss 4.1201 | Val MAE 1.6628 CI 0.4737
[FT] Ep 48: Loss 4.1913 | Val MAE 1.6784 CI 0.4737
[FT] Ep 49: Loss 4.2493 | Val MAE 1.6681 CI 0.4737
[FT] Ep 50: Loss 4.3032 | Val MAE 1.6559 CI 0.4795
[FT] Ep 51: Loss 3.9014 | Val MAE 1.6603 CI 0.4737
[FT] Ep 52: Loss 3.9781 | Val MAE 1.6543 CI 0.4737
[FT] Ep 53: Loss 3.9759 | Val MAE 1.6612 CI 0.4737
[FT] Ep 54: Loss 3.7387 | Val MAE 1.6721 CI 0.4737
Early stopping triggered.

>>> Final Test Evaluation
------------------------------------------------------------
[BASELINE RESULT] Method: CSIE
   MAE:  1.6483
   RMSE: 1.9304
   CI:   0.4684
   RM2:  0.0002
   MAPE: 27.35 %
   Acc:  10.00 %
------------------------------------------------------------
