--- DTA Baseline: EL2N-2 (Ratio: 0.2) ---

>>> [Stage 0] Sampling...

[Sampler] Running EL2N-2 | Target: 4991/24956 (20.0%)
[P1] Ep 6: Loss 1.0862 | Val MAE 1.5810
[P1] Ep 7: Loss 1.0943 | Val MAE 1.5689
[P1] Ep 8: Loss 1.0529 | Val MAE 1.5902
[P1] Ep 9: Loss 1.0087 | Val MAE 1.5777
[P1] Ep 10: Loss 1.0103 | Val MAE 1.5981
[P1] Ep 11: Loss 0.9812 | Val MAE 1.5967
[P1] Ep 12: Loss 0.9660 | Val MAE 1.6043
[P1] Ep 13: Loss 0.9703 | Val MAE 1.6241
[P1] Ep 14: Loss 0.9445 | Val MAE 1.5998
[P1] Ep 15: Loss 0.9140 | Val MAE 1.5855
[P1] Ep 16: Loss 0.9203 | Val MAE 1.5679
[P1] Ep 17: Loss 0.8958 | Val MAE 1.5761
[P1] Ep 18: Loss 0.9180 | Val MAE 1.5668
[P1] Ep 19: Loss 0.8705 | Val MAE 1.5830
[P1] Ep 20: Loss 0.8780 | Val MAE 1.5601
[P1] Ep 21: Loss 0.8294 | Val MAE 1.5770
[P1] Ep 22: Loss 0.8683 | Val MAE 1.5668
[P1] Ep 23: Loss 0.8611 | Val MAE 1.5630
[P1] Ep 24: Loss 0.8190 | Val MAE 1.5339
[P1] Ep 25: Loss 0.8292 | Val MAE 1.5840
[P1] Ep 26: Loss 0.7976 | Val MAE 1.5537
[P1] Ep 27: Loss 0.8163 | Val MAE 1.6026
[P1] Ep 28: Loss 0.8179 | Val MAE 1.5470
[P1] Ep 29: Loss 0.8133 | Val MAE 1.5527
[P1] Ep 30: Loss 0.7876 | Val MAE 1.5670
[P1] Ep 31: Loss 0.8023 | Val MAE 1.5761
[P1] Ep 32: Loss 0.8060 | Val MAE 1.5681
[P1] Ep 33: Loss 0.7925 | Val MAE 1.6038
[P1] Ep 34: Loss 0.7908 | Val MAE 1.5659
[P1] Ep 35: Loss 0.8078 | Val MAE 1.5476
[P1] Ep 36: Loss 0.7812 | Val MAE 1.5622
[P1] Ep 37: Loss 0.7984 | Val MAE 1.5463
[P1] Ep 38: Loss 0.7529 | Val MAE 1.5438
[P1] Ep 39: Loss 0.7913 | Val MAE 1.5020
[P1] Ep 40: Loss 0.7879 | Val MAE 1.5176
[P1] Ep 41: Loss 0.7418 | Val MAE 1.5434
[P1] Ep 42: Loss 0.7787 | Val MAE 1.5370
[P1] Ep 43: Loss 0.7441 | Val MAE 1.5154
[P1] Ep 44: Loss 0.7695 | Val MAE 1.5063
[P1] Ep 45: Loss 0.7639 | Val MAE 1.5111
[P1] Ep 46: Loss 0.7860 | Val MAE 1.5347
[P1] Ep 47: Loss 0.7325 | Val MAE 1.5051
[P1] Ep 48: Loss 0.7598 | Val MAE 1.5255
[P1] Ep 49: Loss 0.7436 | Val MAE 1.4545
[P1] Ep 50: Loss 0.7476 | Val MAE 1.4734
[P1] Ep 51: Loss 0.7559 | Val MAE 1.5287
[P1] Ep 52: Loss 0.7455 | Val MAE 1.5072
[P1] Ep 53: Loss 0.7473 | Val MAE 1.5181
[P1] Ep 54: Loss 0.7298 | Val MAE 1.5075
[P1] Ep 55: Loss 0.7263 | Val MAE 1.5455
[P1] Ep 56: Loss 0.7169 | Val MAE 1.5020
[P1] Ep 57: Loss 0.7401 | Val MAE 1.4734
[P1] Ep 58: Loss 0.6997 | Val MAE 1.4771
[P1] Ep 59: Loss 0.7013 | Val MAE 1.4935
[P1] Ep 60: Loss 0.7523 | Val MAE 1.5152
[P1] Ep 61: Loss 0.7196 | Val MAE 1.5421
[P1] Ep 62: Loss 0.7315 | Val MAE 1.5294
[P1] Ep 63: Loss 0.7282 | Val MAE 1.4766
[P1] Ep 64: Loss 0.7139 | Val MAE 1.4714
[P1] Ep 65: Loss 0.7304 | Val MAE 1.4854
[P1] Ep 66: Loss 0.7097 | Val MAE 1.5098
[P1] Ep 67: Loss 0.7218 | Val MAE 1.4672
[P1] Ep 68: Loss 0.7084 | Val MAE 1.5319
[P1] Ep 69: Loss 0.7164 | Val MAE 1.5377
[P1] Ep 70: Loss 0.6935 | Val MAE 1.5238
[P1] Ep 71: Loss 0.6772 | Val MAE 1.4960
[P1] Ep 72: Loss 0.6925 | Val MAE 1.4968
[P1] Ep 73: Loss 0.6857 | Val MAE 1.4902
[P1] Ep 74: Loss 0.6816 | Val MAE 1.5045
[P1] Ep 75: Loss 0.6863 | Val MAE 1.4968
[P1] Ep 76: Loss 0.6887 | Val MAE 1.5011
[P1] Ep 77: Loss 0.6647 | Val MAE 1.4698
[P1] Ep 78: Loss 0.6806 | Val MAE 1.5122
[P1] Ep 79: Loss 0.6699 | Val MAE 1.5397
[P1] Ep 80: Loss 0.6715 | Val MAE 1.4755
[P1] Ep 81: Loss 0.6883 | Val MAE 1.4662
[P1] Ep 82: Loss 0.6692 | Val MAE 1.5014
[P1] Ep 83: Loss 0.6648 | Val MAE 1.5217
[P1] Ep 84: Loss 0.6506 | Val MAE 1.5470
[P1] Ep 85: Loss 0.6801 | Val MAE 1.5376
[P1] Ep 86: Loss 0.6594 | Val MAE 1.5384
[P1] Ep 87: Loss 0.6815 | Val MAE 1.4810
[P1] Ep 88: Loss 0.6597 | Val MAE 1.5067
[P1] Ep 89: Loss 0.6602 | Val MAE 1.5010
[P1] Ep 90: Loss 0.6593 | Val MAE 1.4981
[P1] Ep 91: Loss 0.6444 | Val MAE 1.5181
[P1] Ep 92: Loss 0.6646 | Val MAE 1.5193
[P1] Ep 93: Loss 0.6345 | Val MAE 1.5480
[P1] Ep 94: Loss 0.6452 | Val MAE 1.5719
[P1] Ep 95: Loss 0.6319 | Val MAE 1.5071
[P1] Ep 96: Loss 0.6161 | Val MAE 1.5624
[P1] Ep 97: Loss 0.6296 | Val MAE 1.5254
[P1] Ep 98: Loss 0.6209 | Val MAE 1.5366
[P1] Ep 99: Loss 0.6082 | Val MAE 1.5190
[P1] Ep 100: Loss 0.6168 | Val MAE 1.5572
[P1] Ep 101: Loss 0.6420 | Val MAE 1.5264
[P1] Ep 102: Loss 0.6092 | Val MAE 1.5426
[P1] Ep 103: Loss 0.6152 | Val MAE 1.5351
[P1] Ep 104: Loss 0.6310 | Val MAE 1.5259
[P1] Ep 105: Loss 0.6207 | Val MAE 1.5294
[P1] Ep 106: Loss 0.6094 | Val MAE 1.5663
[P1] Ep 107: Loss 0.6177 | Val MAE 1.4987
[P1] Ep 108: Loss 0.6085 | Val MAE 1.5145
[P1] Ep 109: Loss 0.5814 | Val MAE 1.4840
[P1] Ep 110: Loss 0.6087 | Val MAE 1.5712
[P1] Ep 111: Loss 0.6055 | Val MAE 1.5204
[P1] Ep 112: Loss 0.5973 | Val MAE 1.5703
[P1] Ep 113: Loss 0.5810 | Val MAE 1.5132
[P1] Ep 114: Loss 0.5933 | Val MAE 1.5366
[P1] Ep 115: Loss 0.6056 | Val MAE 1.5554
[P1] Ep 116: Loss 0.6036 | Val MAE 1.5269
[P1] Ep 117: Loss 0.5900 | Val MAE 1.5416
[P1] Ep 118: Loss 0.5776 | Val MAE 1.5526
[P1] Ep 119: Loss 0.5899 | Val MAE 1.5729
[P1] Ep 120: Loss 0.5804 | Val MAE 1.5319
[P1] Ep 121: Loss 0.5889 | Val MAE 1.4909
[P1] Ep 122: Loss 0.5908 | Val MAE 1.5666
[P1] Ep 123: Loss 0.5823 | Val MAE 1.5329
[P1] Ep 124: Loss 0.5851 | Val MAE 1.5276
[P1] Ep 125: Loss 0.5914 | Val MAE 1.4995
[P1] Ep 126: Loss 0.5811 | Val MAE 1.5493
[P1] Ep 127: Loss 0.5690 | Val MAE 1.5918
[P1] Ep 128: Loss 0.5708 | Val MAE 1.5848
[P1] Ep 129: Loss 0.5696 | Val MAE 1.4899
[P1] Ep 130: Loss 0.5643 | Val MAE 1.5268
[P1] Ep 131: Loss 0.5626 | Val MAE 1.5877
[P1] Ep 132: Loss 0.5706 | Val MAE 1.5887
[P1] Ep 133: Loss 0.5723 | Val MAE 1.5937
[P1] Ep 134: Loss 0.5821 | Val MAE 1.6264
[P1] Ep 135: Loss 0.5664 | Val MAE 1.5474
[P1] Ep 136: Loss 0.5584 | Val MAE 1.5223
[P1] Ep 137: Loss 0.5595 | Val MAE 1.5718
[P1] Ep 138: Loss 0.5576 | Val MAE 1.5661
[P1] Ep 139: Loss 0.5639 | Val MAE 1.5627
[P1] Ep 140: Loss 0.5621 | Val MAE 1.5977
[P1] Ep 141: Loss 0.5543 | Val MAE 1.5727
[P1] Ep 142: Loss 0.5699 | Val MAE 1.5530
[P1] Ep 143: Loss 0.5435 | Val MAE 1.5916
[P1] Ep 144: Loss 0.5497 | Val MAE 1.6070
[P1] Ep 145: Loss 0.5499 | Val MAE 1.5638
[P1] Ep 146: Loss 0.5435 | Val MAE 1.6158
[P1] Ep 147: Loss 0.5490 | Val MAE 1.6224
[P1] Ep 148: Loss 0.5400 | Val MAE 1.5811
[P1] Ep 149: Loss 0.5457 | Val MAE 1.5640
[P1] Ep 150: Loss 0.5534 | Val MAE 1.5789
[P1] Ep 151: Loss 0.5419 | Val MAE 1.4949
[P1] Ep 152: Loss 0.5318 | Val MAE 1.5493
[P1] Ep 153: Loss 0.5523 | Val MAE 1.5803
[P1] Ep 154: Loss 0.5368 | Val MAE 1.5649
[P1] Ep 155: Loss 0.5320 | Val MAE 1.6012
[P1] Ep 156: Loss 0.5242 | Val MAE 1.5601
[P1] Ep 157: Loss 0.5256 | Val MAE 1.5860
[P1] Ep 158: Loss 0.5409 | Val MAE 1.6241
[P1] Ep 159: Loss 0.5295 | Val MAE 1.5706
[P1] Ep 160: Loss 0.5221 | Val MAE 1.5973
[P1] Ep 161: Loss 0.5187 | Val MAE 1.5779
[P1] Ep 162: Loss 0.5159 | Val MAE 1.6039
[P1] Ep 163: Loss 0.5340 | Val MAE 1.6308
[P1] Ep 164: Loss 0.5100 | Val MAE 1.5774
[P1] Ep 165: Loss 0.4983 | Val MAE 1.6144
[P1] Ep 166: Loss 0.5061 | Val MAE 1.5789
[P1] Ep 167: Loss 0.5247 | Val MAE 1.5138
[P1] Ep 168: Loss 0.5156 | Val MAE 1.5719
[P1] Ep 169: Loss 0.5167 | Val MAE 1.6222
[P1] Ep 170: Loss 0.5029 | Val MAE 1.5756
[P1] Ep 171: Loss 0.5169 | Val MAE 1.6112
[P1] Ep 172: Loss 0.5103 | Val MAE 1.4857
[P1] Ep 173: Loss 0.5167 | Val MAE 1.6146
[P1] Ep 174: Loss 0.5176 | Val MAE 1.5460
[P1] Ep 175: Loss 0.5018 | Val MAE 1.5042
[P1] Ep 176: Loss 0.5071 | Val MAE 1.5426
[P1] Ep 177: Loss 0.4918 | Val MAE 1.5512
[P1] Ep 178: Loss 0.5036 | Val MAE 1.4923
[P1] Ep 179: Loss 0.5025 | Val MAE 1.5961
[P1] Ep 180: Loss 0.5023 | Val MAE 1.6197
[P1] Ep 181: Loss 0.4841 | Val MAE 1.5313
[P1] Ep 182: Loss 0.4985 | Val MAE 1.5059
[P1] Ep 183: Loss 0.4819 | Val MAE 1.5208
[P1] Ep 184: Loss 0.5006 | Val MAE 1.5217
[P1] Ep 185: Loss 0.4970 | Val MAE 1.5378
[P1] Ep 186: Loss 0.4894 | Val MAE 1.6556
[P1] Ep 187: Loss 0.4938 | Val MAE 1.4937
[P1] Ep 188: Loss 0.4647 | Val MAE 1.5678
[P1] Ep 189: Loss 0.4798 | Val MAE 1.5803
[P1] Ep 190: Loss 0.4833 | Val MAE 1.5258
[P1] Ep 191: Loss 0.4849 | Val MAE 1.5515
[P1] Ep 192: Loss 0.4786 | Val MAE 1.5133
[P1] Ep 193: Loss 0.4774 | Val MAE 1.5139
[P1] Ep 194: Loss 0.4863 | Val MAE 1.4602
[P1] Ep 195: Loss 0.4646 | Val MAE 1.4988
[P1] Ep 196: Loss 0.4765 | Val MAE 1.5381
[P1] Ep 197: Loss 0.4600 | Val MAE 1.5190
[P1] Ep 198: Loss 0.4789 | Val MAE 1.5462
[P1] Ep 199: Loss 0.4784 | Val MAE 1.4995
[P1] Ep 200: Loss 0.4596 | Val MAE 1.5406

=== Phase 2: Target Fine-tuning ===
Freezing backbone layers...
[FT] Ep 1: Loss 6.0220 | Val MAE 1.4480 CI 0.5497
[FT] Ep 2: Loss 6.0052 | Val MAE 1.4528 CI 0.5556
[FT] Ep 3: Loss 5.7529 | Val MAE 1.4313 CI 0.5497
[FT] Ep 4: Loss 5.8623 | Val MAE 1.4242 CI 0.5614
[FT] Ep 5: Loss 6.0315 | Val MAE 1.4180 CI 0.5731
[FT] Ep 6: Loss 5.8391 | Val MAE 1.4225 CI 0.5673
[FT] Ep 7: Loss 5.6252 | Val MAE 1.4049 CI 0.5731
[FT] Ep 8: Loss 5.7865 | Val MAE 1.4083 CI 0.5673
[FT] Ep 9: Loss 5.6643 | Val MAE 1.4050 CI 0.5789
[FT] Ep 10: Loss 5.5247 | Val MAE 1.4296 CI 0.5789
[FT] Ep 11: Loss 5.2972 | Val MAE 1.4276 CI 0.5848
[FT] Ep 12: Loss 5.6056 | Val MAE 1.4184 CI 0.5906
[FT] Ep 13: Loss 5.5251 | Val MAE 1.4159 CI 0.6023
[FT] Ep 14: Loss 5.5023 | Val MAE 1.4165 CI 0.6023
[FT] Ep 15: Loss 5.5110 | Val MAE 1.4267 CI 0.5906
[FT] Ep 16: Loss 5.2435 | Val MAE 1.4435 CI 0.6082
[FT] Ep 17: Loss 5.6633 | Val MAE 1.4368 CI 0.6140
[FT] Ep 18: Loss 5.5589 | Val MAE 1.4445 CI 0.6199
[FT] Ep 19: Loss 5.3217 | Val MAE 1.4485 CI 0.6199
[FT] Ep 20: Loss 5.5734 | Val MAE 1.4523 CI 0.6140
[FT] Ep 21: Loss 4.9264 | Val MAE 1.4481 CI 0.6374
[FT] Ep 22: Loss 5.4128 | Val MAE 1.4517 CI 0.6433
[FT] Ep 23: Loss 5.3960 | Val MAE 1.4607 CI 0.6257
[FT] Ep 24: Loss 5.1585 | Val MAE 1.4716 CI 0.6199
[FT] Ep 25: Loss 5.1959 | Val MAE 1.4810 CI 0.6140
[FT] Ep 26: Loss 5.2646 | Val MAE 1.4893 CI 0.6140
[FT] Ep 27: Loss 5.2013 | Val MAE 1.4969 CI 0.6082
[FT] Ep 28: Loss 4.8165 | Val MAE 1.5005 CI 0.5848
[FT] Ep 29: Loss 5.2165 | Val MAE 1.5055 CI 0.5965
[FT] Ep 30: Loss 5.0096 | Val MAE 1.5088 CI 0.5906
[FT] Ep 31: Loss 5.2123 | Val MAE 1.5091 CI 0.5965
[FT] Ep 32: Loss 5.0855 | Val MAE 1.5122 CI 0.5906
[FT] Ep 33: Loss 5.3052 | Val MAE 1.5135 CI 0.5906
[FT] Ep 34: Loss 5.1176 | Val MAE 1.5131 CI 0.5906
[FT] Ep 35: Loss 5.1189 | Val MAE 1.5206 CI 0.5848
[FT] Ep 36: Loss 5.0731 | Val MAE 1.5203 CI 0.5731
[FT] Ep 37: Loss 5.2480 | Val MAE 1.5290 CI 0.5731
[FT] Ep 38: Loss 4.9912 | Val MAE 1.5442 CI 0.5556
[FT] Ep 39: Loss 5.3293 | Val MAE 1.5405 CI 0.5614
[FT] Ep 40: Loss 5.2406 | Val MAE 1.5434 CI 0.5556
[FT] Ep 41: Loss 5.2986 | Val MAE 1.5333 CI 0.5789
[FT] Ep 42: Loss 5.3554 | Val MAE 1.5272 CI 0.5848
[FT] Ep 43: Loss 5.3051 | Val MAE 1.5286 CI 0.5848
[FT] Ep 44: Loss 5.2207 | Val MAE 1.5289 CI 0.5848
[FT] Ep 45: Loss 5.1097 | Val MAE 1.5187 CI 0.5965
[FT] Ep 46: Loss 5.1821 | Val MAE 1.5123 CI 0.6199
[FT] Ep 47: Loss 5.3496 | Val MAE 1.5152 CI 0.6199
[FT] Ep 48: Loss 4.5988 | Val MAE 1.5211 CI 0.6082
[FT] Ep 49: Loss 4.9860 | Val MAE 1.5278 CI 0.6082
[FT] Ep 50: Loss 4.6824 | Val MAE 1.5402 CI 0.6023
[FT] Ep 51: Loss 4.7573 | Val MAE 1.5439 CI 0.6082
[FT] Ep 52: Loss 5.1592 | Val MAE 1.5521 CI 0.6082
[FT] Ep 53: Loss 5.0849 | Val MAE 1.5538 CI 0.5965
[FT] Ep 54: Loss 4.9149 | Val MAE 1.5592 CI 0.6023
[FT] Ep 55: Loss 4.7246 | Val MAE 1.5642 CI 0.5906
[FT] Ep 56: Loss 4.5309 | Val MAE 1.5714 CI 0.5965
[FT] Ep 57: Loss 4.6665 | Val MAE 1.5842 CI 0.5965
Early stopping triggered.

>>> Final Test Evaluation
------------------------------------------------------------
[BASELINE RESULT] Method: EL2N-2
   MAE:  1.5710
   RMSE: 1.9301
   CI:   0.4632
   RM2:  0.0057
   MAPE: 25.56 %
   Acc:  30.00 %
------------------------------------------------------------
