--- DTA Baseline: Influence (Ratio: 0.6) ---

>>> [Stage 0] Sampling...

[Sampler] Running Influence | Target: 14973/24956 (60.0%)
[P1] Ep 5: Loss 0.8533 | Val MAE 1.7867
[P1] Ep 6: Loss 0.8313 | Val MAE 1.9707
[P1] Ep 7: Loss 0.8257 | Val MAE 1.8632
[P1] Ep 8: Loss 0.7946 | Val MAE 1.7840
[P1] Ep 9: Loss 0.7710 | Val MAE 1.8139
[P1] Ep 10: Loss 0.7635 | Val MAE 1.8543
[P1] Ep 11: Loss 0.7392 | Val MAE 1.7196
[P1] Ep 12: Loss 0.7328 | Val MAE 1.7952
[P1] Ep 13: Loss 0.7259 | Val MAE 1.7708
[P1] Ep 14: Loss 0.7100 | Val MAE 1.7478
[P1] Ep 15: Loss 0.7075 | Val MAE 1.6971
[P1] Ep 16: Loss 0.7037 | Val MAE 1.6883
[P1] Ep 17: Loss 0.6925 | Val MAE 1.6701
[P1] Ep 18: Loss 0.6966 | Val MAE 1.8264
[P1] Ep 19: Loss 0.7020 | Val MAE 1.8077
[P1] Ep 20: Loss 0.6800 | Val MAE 1.7309
[P1] Ep 21: Loss 0.6848 | Val MAE 1.7367
[P1] Ep 22: Loss 0.6847 | Val MAE 1.7773
[P1] Ep 23: Loss 0.6691 | Val MAE 1.7211
[P1] Ep 24: Loss 0.6566 | Val MAE 1.7476
[P1] Ep 25: Loss 0.6702 | Val MAE 1.7071
[P1] Ep 26: Loss 0.6618 | Val MAE 1.7740
[P1] Ep 27: Loss 0.6584 | Val MAE 1.7414
[P1] Ep 28: Loss 0.6514 | Val MAE 1.6878
[P1] Ep 29: Loss 0.6529 | Val MAE 1.7094
[P1] Ep 30: Loss 0.6440 | Val MAE 1.6643
[P1] Ep 31: Loss 0.6349 | Val MAE 1.7199
[P1] Ep 32: Loss 0.6352 | Val MAE 1.7272
[P1] Ep 33: Loss 0.6305 | Val MAE 1.6361
[P1] Ep 34: Loss 0.6204 | Val MAE 1.6384
[P1] Ep 35: Loss 0.6226 | Val MAE 1.6960
[P1] Ep 36: Loss 0.6112 | Val MAE 1.7287
[P1] Ep 37: Loss 0.6082 | Val MAE 1.6400
[P1] Ep 38: Loss 0.6078 | Val MAE 1.6710
[P1] Ep 39: Loss 0.5973 | Val MAE 1.6862
[P1] Ep 40: Loss 0.5987 | Val MAE 1.6703
[P1] Ep 41: Loss 0.5945 | Val MAE 1.7681
[P1] Ep 42: Loss 0.5839 | Val MAE 1.6926
[P1] Ep 43: Loss 0.5910 | Val MAE 1.6643
[P1] Ep 44: Loss 0.5702 | Val MAE 1.7230
[P1] Ep 45: Loss 0.5726 | Val MAE 1.6792
[P1] Ep 46: Loss 0.5738 | Val MAE 1.7490
[P1] Ep 47: Loss 0.5734 | Val MAE 1.7045
[P1] Ep 48: Loss 0.5544 | Val MAE 1.6894
[P1] Ep 49: Loss 0.5541 | Val MAE 1.6715
[P1] Ep 50: Loss 0.5605 | Val MAE 1.6618
[P1] Ep 51: Loss 0.5479 | Val MAE 1.6042
[P1] Ep 52: Loss 0.5476 | Val MAE 1.7364
[P1] Ep 53: Loss 0.5392 | Val MAE 1.6204
[P1] Ep 54: Loss 0.5418 | Val MAE 1.6253
[P1] Ep 55: Loss 0.5254 | Val MAE 1.7342
[P1] Ep 56: Loss 0.5248 | Val MAE 1.5781
[P1] Ep 57: Loss 0.5214 | Val MAE 1.6556
[P1] Ep 58: Loss 0.5140 | Val MAE 1.6045
[P1] Ep 59: Loss 0.5139 | Val MAE 1.6431
[P1] Ep 60: Loss 0.5042 | Val MAE 1.6469
[P1] Ep 61: Loss 0.4967 | Val MAE 1.5898
[P1] Ep 62: Loss 0.5000 | Val MAE 1.6461
[P1] Ep 63: Loss 0.4986 | Val MAE 1.6333
[P1] Ep 64: Loss 0.4892 | Val MAE 1.6139
[P1] Ep 65: Loss 0.4888 | Val MAE 1.6366
[P1] Ep 66: Loss 0.4827 | Val MAE 1.6280
[P1] Ep 67: Loss 0.4761 | Val MAE 1.6719
[P1] Ep 68: Loss 0.4831 | Val MAE 1.6326
[P1] Ep 69: Loss 0.4620 | Val MAE 1.5957
[P1] Ep 70: Loss 0.4700 | Val MAE 1.6256
[P1] Ep 71: Loss 0.4704 | Val MAE 1.6958
[P1] Ep 72: Loss 0.4564 | Val MAE 1.7366
[P1] Ep 73: Loss 0.4572 | Val MAE 1.5942
[P1] Ep 74: Loss 0.4481 | Val MAE 1.5441
[P1] Ep 75: Loss 0.4551 | Val MAE 1.6412
[P1] Ep 76: Loss 0.4415 | Val MAE 1.6780
[P1] Ep 77: Loss 0.4455 | Val MAE 1.6396
[P1] Ep 78: Loss 0.4410 | Val MAE 1.6689
[P1] Ep 79: Loss 0.4346 | Val MAE 1.6336
[P1] Ep 80: Loss 0.4373 | Val MAE 1.6495
[P1] Ep 81: Loss 0.4347 | Val MAE 1.6854
[P1] Ep 82: Loss 0.4252 | Val MAE 1.7340
[P1] Ep 83: Loss 0.4351 | Val MAE 1.7688
[P1] Ep 84: Loss 0.4221 | Val MAE 1.6809
[P1] Ep 85: Loss 0.4183 | Val MAE 1.6736
[P1] Ep 86: Loss 0.4118 | Val MAE 1.6399
[P1] Ep 87: Loss 0.4035 | Val MAE 1.6667
[P1] Ep 88: Loss 0.4137 | Val MAE 1.6867
[P1] Ep 89: Loss 0.4062 | Val MAE 1.6701
[P1] Ep 90: Loss 0.4096 | Val MAE 1.6797
[P1] Ep 91: Loss 0.4007 | Val MAE 1.6824
[P1] Ep 92: Loss 0.3980 | Val MAE 1.6346
[P1] Ep 93: Loss 0.3934 | Val MAE 1.7653
[P1] Ep 94: Loss 0.3906 | Val MAE 1.6790
[P1] Ep 95: Loss 0.3880 | Val MAE 1.6690
[P1] Ep 96: Loss 0.3839 | Val MAE 1.6853
[P1] Ep 97: Loss 0.3784 | Val MAE 1.5799
[P1] Ep 98: Loss 0.3770 | Val MAE 1.6225
[P1] Ep 99: Loss 0.3727 | Val MAE 1.6488
[P1] Ep 100: Loss 0.3769 | Val MAE 1.8021
[P1] Ep 101: Loss 0.3726 | Val MAE 1.7810
[P1] Ep 102: Loss 0.3727 | Val MAE 1.7125
[P1] Ep 103: Loss 0.3669 | Val MAE 1.6430
[P1] Ep 104: Loss 0.3636 | Val MAE 1.6786
[P1] Ep 105: Loss 0.3603 | Val MAE 1.7393
[P1] Ep 106: Loss 0.3647 | Val MAE 1.7244
[P1] Ep 107: Loss 0.3655 | Val MAE 1.7301
[P1] Ep 108: Loss 0.3523 | Val MAE 1.7358
[P1] Ep 109: Loss 0.3493 | Val MAE 1.6350
[P1] Ep 110: Loss 0.3556 | Val MAE 1.7195
[P1] Ep 111: Loss 0.3417 | Val MAE 1.6457
[P1] Ep 112: Loss 0.3437 | Val MAE 1.7791
[P1] Ep 113: Loss 0.3424 | Val MAE 1.6324
[P1] Ep 114: Loss 0.3497 | Val MAE 1.7188
[P1] Ep 115: Loss 0.3353 | Val MAE 1.6814
[P1] Ep 116: Loss 0.3321 | Val MAE 1.6253
[P1] Ep 117: Loss 0.3394 | Val MAE 1.7466
[P1] Ep 118: Loss 0.3328 | Val MAE 1.6118
[P1] Ep 119: Loss 0.3245 | Val MAE 1.7358
[P1] Ep 120: Loss 0.3205 | Val MAE 1.5948
[P1] Ep 121: Loss 0.3207 | Val MAE 1.8140
[P1] Ep 122: Loss 0.3226 | Val MAE 1.7139
[P1] Ep 123: Loss 0.3075 | Val MAE 1.7752
[P1] Ep 124: Loss 0.3113 | Val MAE 1.7212
[P1] Ep 125: Loss 0.3086 | Val MAE 1.7921
[P1] Ep 126: Loss 0.3090 | Val MAE 1.8283
[P1] Ep 127: Loss 0.3005 | Val MAE 1.7337
[P1] Ep 128: Loss 0.3082 | Val MAE 1.6545
[P1] Ep 129: Loss 0.2999 | Val MAE 1.5933
[P1] Ep 130: Loss 0.3011 | Val MAE 1.7963
[P1] Ep 131: Loss 0.2967 | Val MAE 1.6535
[P1] Ep 132: Loss 0.2945 | Val MAE 1.6047
[P1] Ep 133: Loss 0.2899 | Val MAE 1.6055
[P1] Ep 134: Loss 0.2928 | Val MAE 1.6250
[P1] Ep 135: Loss 0.2873 | Val MAE 1.6712
[P1] Ep 136: Loss 0.2851 | Val MAE 1.6717
[P1] Ep 137: Loss 0.2821 | Val MAE 1.6277
[P1] Ep 138: Loss 0.2837 | Val MAE 1.5717
[P1] Ep 139: Loss 0.2774 | Val MAE 1.6364
[P1] Ep 140: Loss 0.2775 | Val MAE 1.5822
[P1] Ep 141: Loss 0.2745 | Val MAE 1.5428
[P1] Ep 142: Loss 0.2688 | Val MAE 1.5020
[P1] Ep 143: Loss 0.2727 | Val MAE 1.6020
[P1] Ep 144: Loss 0.2696 | Val MAE 1.6042
[P1] Ep 145: Loss 0.2672 | Val MAE 1.6207
[P1] Ep 146: Loss 0.2632 | Val MAE 1.5206
[P1] Ep 147: Loss 0.2582 | Val MAE 1.4879
[P1] Ep 148: Loss 0.2629 | Val MAE 1.5359
[P1] Ep 149: Loss 0.2518 | Val MAE 1.6404
[P1] Ep 150: Loss 0.2546 | Val MAE 1.5634
[P1] Ep 151: Loss 0.2565 | Val MAE 1.5754
[P1] Ep 152: Loss 0.2477 | Val MAE 1.5507
[P1] Ep 153: Loss 0.2475 | Val MAE 1.6797
[P1] Ep 154: Loss 0.2457 | Val MAE 1.6183
[P1] Ep 155: Loss 0.2544 | Val MAE 1.5860
[P1] Ep 156: Loss 0.2488 | Val MAE 1.6005
[P1] Ep 157: Loss 0.2398 | Val MAE 1.6521
[P1] Ep 158: Loss 0.2418 | Val MAE 1.6268
[P1] Ep 159: Loss 0.2352 | Val MAE 1.7194
[P1] Ep 160: Loss 0.2381 | Val MAE 1.6255
[P1] Ep 161: Loss 0.2360 | Val MAE 1.5974
[P1] Ep 162: Loss 0.2336 | Val MAE 1.5992
[P1] Ep 163: Loss 0.2374 | Val MAE 1.5744
[P1] Ep 164: Loss 0.2269 | Val MAE 1.6744
[P1] Ep 165: Loss 0.2308 | Val MAE 1.5929
[P1] Ep 166: Loss 0.2297 | Val MAE 1.5953
[P1] Ep 167: Loss 0.2300 | Val MAE 1.5853
[P1] Ep 168: Loss 0.2203 | Val MAE 1.7326
[P1] Ep 169: Loss 0.2207 | Val MAE 1.7118
[P1] Ep 170: Loss 0.2214 | Val MAE 1.7143
[P1] Ep 171: Loss 0.2251 | Val MAE 1.6599
[P1] Ep 172: Loss 0.2190 | Val MAE 1.6315
[P1] Ep 173: Loss 0.2145 | Val MAE 1.6712
[P1] Ep 174: Loss 0.2182 | Val MAE 1.7064
[P1] Ep 175: Loss 0.2168 | Val MAE 1.6224
[P1] Ep 176: Loss 0.2129 | Val MAE 1.7063
[P1] Ep 177: Loss 0.2043 | Val MAE 1.7068
[P1] Ep 178: Loss 0.2087 | Val MAE 1.6597
[P1] Ep 179: Loss 0.2108 | Val MAE 1.6801
[P1] Ep 180: Loss 0.2047 | Val MAE 1.7618
[P1] Ep 181: Loss 0.2071 | Val MAE 1.7182
[P1] Ep 182: Loss 0.2009 | Val MAE 1.5746
[P1] Ep 183: Loss 0.2030 | Val MAE 1.8168
[P1] Ep 184: Loss 0.2047 | Val MAE 1.5653
[P1] Ep 185: Loss 0.2011 | Val MAE 1.6213
[P1] Ep 186: Loss 0.1977 | Val MAE 1.6154
[P1] Ep 187: Loss 0.1942 | Val MAE 1.6365
[P1] Ep 188: Loss 0.1957 | Val MAE 1.6502
[P1] Ep 189: Loss 0.1935 | Val MAE 1.6678
[P1] Ep 190: Loss 0.2024 | Val MAE 1.6528
[P1] Ep 191: Loss 0.1948 | Val MAE 1.6550
[P1] Ep 192: Loss 0.1870 | Val MAE 1.6939
[P1] Ep 193: Loss 0.1911 | Val MAE 1.6682
[P1] Ep 194: Loss 0.1844 | Val MAE 1.7014
[P1] Ep 195: Loss 0.1881 | Val MAE 1.7312
[P1] Ep 196: Loss 0.1872 | Val MAE 1.7775
[P1] Ep 197: Loss 0.1846 | Val MAE 1.7330
[P1] Ep 198: Loss 0.1862 | Val MAE 1.6205
[P1] Ep 199: Loss 0.1836 | Val MAE 1.6420
[P1] Ep 200: Loss 0.1832 | Val MAE 1.6079

=== Phase 2: Target Fine-tuning ===
Freezing backbone layers...
[FT] Ep 1: Loss 8.3009 | Val MAE 1.4552 CI 0.6374
[FT] Ep 2: Loss 7.1945 | Val MAE 1.4416 CI 0.6433
[FT] Ep 3: Loss 7.2874 | Val MAE 1.4418 CI 0.6316
[FT] Ep 4: Loss 7.4408 | Val MAE 1.4447 CI 0.6316
[FT] Ep 5: Loss 6.7096 | Val MAE 1.4511 CI 0.6433
[FT] Ep 6: Loss 6.4713 | Val MAE 1.4559 CI 0.6433
[FT] Ep 7: Loss 6.3703 | Val MAE 1.4595 CI 0.6140
[FT] Ep 8: Loss 6.4988 | Val MAE 1.4625 CI 0.6140
[FT] Ep 9: Loss 5.6599 | Val MAE 1.4654 CI 0.6023
[FT] Ep 10: Loss 6.1939 | Val MAE 1.4857 CI 0.6082
[FT] Ep 11: Loss 5.7755 | Val MAE 1.5002 CI 0.6199
[FT] Ep 12: Loss 5.4495 | Val MAE 1.5161 CI 0.6082
[FT] Ep 13: Loss 5.4018 | Val MAE 1.5313 CI 0.6199
[FT] Ep 14: Loss 5.3838 | Val MAE 1.5447 CI 0.6374
[FT] Ep 15: Loss 5.1673 | Val MAE 1.5580 CI 0.6316
[FT] Ep 16: Loss 5.3041 | Val MAE 1.5676 CI 0.6023
[FT] Ep 17: Loss 4.9212 | Val MAE 1.5802 CI 0.6082
[FT] Ep 18: Loss 4.8439 | Val MAE 1.5909 CI 0.5965
[FT] Ep 19: Loss 4.9419 | Val MAE 1.5999 CI 0.6023
[FT] Ep 20: Loss 4.7861 | Val MAE 1.6130 CI 0.5848
[FT] Ep 21: Loss 4.5597 | Val MAE 1.6233 CI 0.5906
[FT] Ep 22: Loss 4.5813 | Val MAE 1.6274 CI 0.5965
[FT] Ep 23: Loss 4.5254 | Val MAE 1.6369 CI 0.5906
[FT] Ep 24: Loss 4.5788 | Val MAE 1.6463 CI 0.5848
[FT] Ep 25: Loss 4.3068 | Val MAE 1.6523 CI 0.5789
[FT] Ep 26: Loss 4.7836 | Val MAE 1.6649 CI 0.5789
[FT] Ep 27: Loss 4.2475 | Val MAE 1.6682 CI 0.5731
[FT] Ep 28: Loss 4.3122 | Val MAE 1.6721 CI 0.5673
[FT] Ep 29: Loss 4.3209 | Val MAE 1.6737 CI 0.5673
[FT] Ep 30: Loss 3.9333 | Val MAE 1.6769 CI 0.5731
[FT] Ep 31: Loss 4.1722 | Val MAE 1.6835 CI 0.5731
[FT] Ep 32: Loss 4.3415 | Val MAE 1.6969 CI 0.5673
[FT] Ep 33: Loss 3.7890 | Val MAE 1.6969 CI 0.5731
[FT] Ep 34: Loss 3.9489 | Val MAE 1.6980 CI 0.5673
[FT] Ep 35: Loss 3.8892 | Val MAE 1.7041 CI 0.5673
[FT] Ep 36: Loss 4.0919 | Val MAE 1.7142 CI 0.5673
[FT] Ep 37: Loss 3.6516 | Val MAE 1.7129 CI 0.5673
[FT] Ep 38: Loss 3.6053 | Val MAE 1.7112 CI 0.5673
[FT] Ep 39: Loss 3.7951 | Val MAE 1.7142 CI 0.5673
[FT] Ep 40: Loss 3.5728 | Val MAE 1.7099 CI 0.5789
[FT] Ep 41: Loss 3.7887 | Val MAE 1.7105 CI 0.5789
[FT] Ep 42: Loss 3.8375 | Val MAE 1.7117 CI 0.5789
[FT] Ep 43: Loss 3.1749 | Val MAE 1.7059 CI 0.5789
[FT] Ep 44: Loss 3.2948 | Val MAE 1.7001 CI 0.5731
[FT] Ep 45: Loss 3.3482 | Val MAE 1.7083 CI 0.5731
[FT] Ep 46: Loss 3.6699 | Val MAE 1.7104 CI 0.5731
[FT] Ep 47: Loss 3.4138 | Val MAE 1.7157 CI 0.5731
[FT] Ep 48: Loss 3.3939 | Val MAE 1.7221 CI 0.5789
[FT] Ep 49: Loss 3.3045 | Val MAE 1.7239 CI 0.5731
[FT] Ep 50: Loss 3.3901 | Val MAE 1.7267 CI 0.5673
[FT] Ep 51: Loss 3.3869 | Val MAE 1.7331 CI 0.5789
[FT] Ep 52: Loss 3.1487 | Val MAE 1.7271 CI 0.5789
Early stopping triggered.

>>> Final Test Evaluation
------------------------------------------------------------
[BASELINE RESULT] Method: Influence
   MAE:  1.7129
   RMSE: 2.3268
   CI:   0.5053
   RM2:  0.0090
   MAPE: 29.23 %
   Acc:  20.00 %
------------------------------------------------------------
