--- DTA Baseline: Glister (Ratio: 0.6) ---

>>> [Stage 0] Sampling...

[Sampler] Running Glister | Target: 14973/24956 (60.0%)
[P1] Ep 14: Loss 0.7164 | Val MAE 1.7585
[P1] Ep 15: Loss 0.7134 | Val MAE 1.7143
[P1] Ep 16: Loss 0.7012 | Val MAE 1.7310
[P1] Ep 17: Loss 0.6987 | Val MAE 1.6535
[P1] Ep 18: Loss 0.6989 | Val MAE 1.7810
[P1] Ep 19: Loss 0.6885 | Val MAE 1.8455
[P1] Ep 20: Loss 0.6863 | Val MAE 1.7603
[P1] Ep 21: Loss 0.6829 | Val MAE 1.7448
[P1] Ep 22: Loss 0.6729 | Val MAE 1.7928
[P1] Ep 23: Loss 0.6691 | Val MAE 1.7588
[P1] Ep 24: Loss 0.6661 | Val MAE 1.6948
[P1] Ep 25: Loss 0.6680 | Val MAE 1.7497
[P1] Ep 26: Loss 0.6709 | Val MAE 1.7694
[P1] Ep 27: Loss 0.6543 | Val MAE 1.7325
[P1] Ep 28: Loss 0.6549 | Val MAE 1.7080
[P1] Ep 29: Loss 0.6455 | Val MAE 1.7217
[P1] Ep 30: Loss 0.6542 | Val MAE 1.6920
[P1] Ep 31: Loss 0.6410 | Val MAE 1.7309
[P1] Ep 32: Loss 0.6371 | Val MAE 1.7049
[P1] Ep 33: Loss 0.6282 | Val MAE 1.6327
[P1] Ep 34: Loss 0.6314 | Val MAE 1.6560
[P1] Ep 35: Loss 0.6214 | Val MAE 1.6608
[P1] Ep 36: Loss 0.6110 | Val MAE 1.6947
[P1] Ep 37: Loss 0.6052 | Val MAE 1.6502
[P1] Ep 38: Loss 0.6090 | Val MAE 1.6421
[P1] Ep 39: Loss 0.6056 | Val MAE 1.7144
[P1] Ep 40: Loss 0.5928 | Val MAE 1.6765
[P1] Ep 41: Loss 0.6080 | Val MAE 1.7189
[P1] Ep 42: Loss 0.5898 | Val MAE 1.7185
[P1] Ep 43: Loss 0.5949 | Val MAE 1.6547
[P1] Ep 44: Loss 0.5837 | Val MAE 1.6595
[P1] Ep 45: Loss 0.5827 | Val MAE 1.6535
[P1] Ep 46: Loss 0.5752 | Val MAE 1.6389
[P1] Ep 47: Loss 0.5729 | Val MAE 1.6179
[P1] Ep 48: Loss 0.5632 | Val MAE 1.5672
[P1] Ep 49: Loss 0.5612 | Val MAE 1.6913
[P1] Ep 50: Loss 0.5571 | Val MAE 1.6007
[P1] Ep 51: Loss 0.5504 | Val MAE 1.6673
[P1] Ep 52: Loss 0.5363 | Val MAE 1.7902
[P1] Ep 53: Loss 0.5339 | Val MAE 1.6276
[P1] Ep 54: Loss 0.5338 | Val MAE 1.6052
[P1] Ep 55: Loss 0.5257 | Val MAE 1.6414
[P1] Ep 56: Loss 0.5161 | Val MAE 1.6255
[P1] Ep 57: Loss 0.5235 | Val MAE 1.6122
[P1] Ep 58: Loss 0.5251 | Val MAE 1.6104
[P1] Ep 59: Loss 0.5064 | Val MAE 1.6474
[P1] Ep 60: Loss 0.5148 | Val MAE 1.7316
[P1] Ep 61: Loss 0.5044 | Val MAE 1.6943
[P1] Ep 62: Loss 0.5054 | Val MAE 1.7082
[P1] Ep 63: Loss 0.4878 | Val MAE 1.7187
[P1] Ep 64: Loss 0.4906 | Val MAE 1.7937
[P1] Ep 65: Loss 0.4786 | Val MAE 1.6459
[P1] Ep 66: Loss 0.4853 | Val MAE 1.7257
[P1] Ep 67: Loss 0.4831 | Val MAE 1.8608
[P1] Ep 68: Loss 0.4742 | Val MAE 1.6851
[P1] Ep 69: Loss 0.4646 | Val MAE 1.6918
[P1] Ep 70: Loss 0.4627 | Val MAE 1.7239
[P1] Ep 71: Loss 0.4664 | Val MAE 1.7351
[P1] Ep 72: Loss 0.4479 | Val MAE 1.9146
[P1] Ep 73: Loss 0.4587 | Val MAE 1.7596
[P1] Ep 74: Loss 0.4575 | Val MAE 1.6432
[P1] Ep 75: Loss 0.4551 | Val MAE 1.6902
[P1] Ep 76: Loss 0.4434 | Val MAE 1.7667
[P1] Ep 77: Loss 0.4465 | Val MAE 1.6654
[P1] Ep 78: Loss 0.4400 | Val MAE 1.8050
[P1] Ep 79: Loss 0.4334 | Val MAE 1.6940
[P1] Ep 80: Loss 0.4323 | Val MAE 1.6503
[P1] Ep 81: Loss 0.4331 | Val MAE 1.6946
[P1] Ep 82: Loss 0.4256 | Val MAE 1.8091
[P1] Ep 83: Loss 0.4186 | Val MAE 1.6843
[P1] Ep 84: Loss 0.4182 | Val MAE 1.6842
[P1] Ep 85: Loss 0.4103 | Val MAE 1.7140
[P1] Ep 86: Loss 0.4074 | Val MAE 1.7714
[P1] Ep 87: Loss 0.4075 | Val MAE 1.5778
[P1] Ep 88: Loss 0.3971 | Val MAE 1.6669
[P1] Ep 89: Loss 0.4029 | Val MAE 1.6504
[P1] Ep 90: Loss 0.3796 | Val MAE 1.5388
[P1] Ep 91: Loss 0.3829 | Val MAE 1.6032
[P1] Ep 92: Loss 0.3900 | Val MAE 1.6735
[P1] Ep 93: Loss 0.3839 | Val MAE 1.7034
[P1] Ep 94: Loss 0.3796 | Val MAE 1.6743
[P1] Ep 95: Loss 0.3820 | Val MAE 1.7345
[P1] Ep 96: Loss 0.3778 | Val MAE 1.7203
[P1] Ep 97: Loss 0.3694 | Val MAE 1.7157
[P1] Ep 98: Loss 0.3756 | Val MAE 1.6136
[P1] Ep 99: Loss 0.3721 | Val MAE 1.5941
[P1] Ep 100: Loss 0.3693 | Val MAE 1.7205
[P1] Ep 101: Loss 0.3689 | Val MAE 1.6120
[P1] Ep 102: Loss 0.3643 | Val MAE 1.6080
[P1] Ep 103: Loss 0.3607 | Val MAE 1.6627
[P1] Ep 104: Loss 0.3521 | Val MAE 1.6187
[P1] Ep 105: Loss 0.3600 | Val MAE 1.6056
[P1] Ep 106: Loss 0.3586 | Val MAE 1.6499
[P1] Ep 107: Loss 0.3573 | Val MAE 1.6081
[P1] Ep 108: Loss 0.3530 | Val MAE 1.5893
[P1] Ep 109: Loss 0.3427 | Val MAE 1.7261
[P1] Ep 110: Loss 0.3423 | Val MAE 1.6161
[P1] Ep 111: Loss 0.3435 | Val MAE 1.4974
[P1] Ep 112: Loss 0.3410 | Val MAE 1.7295
[P1] Ep 113: Loss 0.3412 | Val MAE 1.6377
[P1] Ep 114: Loss 0.3363 | Val MAE 1.6425
[P1] Ep 115: Loss 0.3368 | Val MAE 1.7079
[P1] Ep 116: Loss 0.3268 | Val MAE 1.6900
[P1] Ep 117: Loss 0.3370 | Val MAE 1.6068
[P1] Ep 118: Loss 0.3283 | Val MAE 1.5978
[P1] Ep 119: Loss 0.3224 | Val MAE 1.6480
[P1] Ep 120: Loss 0.3130 | Val MAE 1.5929
[P1] Ep 121: Loss 0.3222 | Val MAE 1.6126
[P1] Ep 122: Loss 0.3252 | Val MAE 1.6750
[P1] Ep 123: Loss 0.3163 | Val MAE 1.7044
[P1] Ep 124: Loss 0.3184 | Val MAE 1.6807
[P1] Ep 125: Loss 0.3109 | Val MAE 1.6971
[P1] Ep 126: Loss 0.3047 | Val MAE 1.6558
[P1] Ep 127: Loss 0.3063 | Val MAE 1.6107
[P1] Ep 128: Loss 0.3065 | Val MAE 1.6912
[P1] Ep 129: Loss 0.2950 | Val MAE 1.5315
[P1] Ep 130: Loss 0.2963 | Val MAE 1.7143
[P1] Ep 131: Loss 0.3002 | Val MAE 1.6031
[P1] Ep 132: Loss 0.2957 | Val MAE 1.5980
[P1] Ep 133: Loss 0.2977 | Val MAE 1.5653
[P1] Ep 134: Loss 0.2911 | Val MAE 1.6257
[P1] Ep 135: Loss 0.2935 | Val MAE 1.6304
[P1] Ep 136: Loss 0.2868 | Val MAE 1.6724
[P1] Ep 137: Loss 0.2892 | Val MAE 1.6761
[P1] Ep 138: Loss 0.2842 | Val MAE 1.6476
[P1] Ep 139: Loss 0.2731 | Val MAE 1.6379
[P1] Ep 140: Loss 0.2755 | Val MAE 1.6869
[P1] Ep 141: Loss 0.2808 | Val MAE 1.5823
[P1] Ep 142: Loss 0.2703 | Val MAE 1.5915
[P1] Ep 143: Loss 0.2730 | Val MAE 1.6222
[P1] Ep 144: Loss 0.2691 | Val MAE 1.6076
[P1] Ep 145: Loss 0.2652 | Val MAE 1.6108
[P1] Ep 146: Loss 0.2705 | Val MAE 1.5400
[P1] Ep 147: Loss 0.2634 | Val MAE 1.5686
[P1] Ep 148: Loss 0.2582 | Val MAE 1.6607
[P1] Ep 149: Loss 0.2554 | Val MAE 1.5652
[P1] Ep 150: Loss 0.2593 | Val MAE 1.6020
[P1] Ep 151: Loss 0.2575 | Val MAE 1.6037
[P1] Ep 152: Loss 0.2531 | Val MAE 1.6263
[P1] Ep 153: Loss 0.2576 | Val MAE 1.6957
[P1] Ep 154: Loss 0.2543 | Val MAE 1.5510
[P1] Ep 155: Loss 0.2489 | Val MAE 1.6368
[P1] Ep 156: Loss 0.2509 | Val MAE 1.6277
[P1] Ep 157: Loss 0.2475 | Val MAE 1.6427
[P1] Ep 158: Loss 0.2473 | Val MAE 1.5742
[P1] Ep 159: Loss 0.2401 | Val MAE 1.5600
[P1] Ep 160: Loss 0.2397 | Val MAE 1.6584
[P1] Ep 161: Loss 0.2384 | Val MAE 1.6009
[P1] Ep 162: Loss 0.2418 | Val MAE 1.5364
[P1] Ep 163: Loss 0.2362 | Val MAE 1.5424
[P1] Ep 164: Loss 0.2376 | Val MAE 1.6053
[P1] Ep 165: Loss 0.2336 | Val MAE 1.6250
[P1] Ep 166: Loss 0.2235 | Val MAE 1.5743
[P1] Ep 167: Loss 0.2312 | Val MAE 1.5251
[P1] Ep 168: Loss 0.2247 | Val MAE 1.6059
[P1] Ep 169: Loss 0.2208 | Val MAE 1.5607
[P1] Ep 170: Loss 0.2251 | Val MAE 1.4992
[P1] Ep 171: Loss 0.2247 | Val MAE 1.5790
[P1] Ep 172: Loss 0.2133 | Val MAE 1.6271
[P1] Ep 173: Loss 0.2205 | Val MAE 1.5685
[P1] Ep 174: Loss 0.2166 | Val MAE 1.5467
[P1] Ep 175: Loss 0.2174 | Val MAE 1.6338
[P1] Ep 176: Loss 0.2098 | Val MAE 1.5346
[P1] Ep 177: Loss 0.2097 | Val MAE 1.5626
[P1] Ep 178: Loss 0.2133 | Val MAE 1.5779
[P1] Ep 179: Loss 0.2133 | Val MAE 1.6256
[P1] Ep 180: Loss 0.2112 | Val MAE 1.5778
[P1] Ep 181: Loss 0.2060 | Val MAE 1.5283
[P1] Ep 182: Loss 0.2059 | Val MAE 1.6099
[P1] Ep 183: Loss 0.1995 | Val MAE 1.6465
[P1] Ep 184: Loss 0.2031 | Val MAE 1.5984
[P1] Ep 185: Loss 0.2017 | Val MAE 1.5859
[P1] Ep 186: Loss 0.1983 | Val MAE 1.6171
[P1] Ep 187: Loss 0.1969 | Val MAE 1.5819
[P1] Ep 188: Loss 0.1986 | Val MAE 1.5687
[P1] Ep 189: Loss 0.1929 | Val MAE 1.7154
[P1] Ep 190: Loss 0.2021 | Val MAE 1.5568
[P1] Ep 191: Loss 0.1974 | Val MAE 1.5807
[P1] Ep 192: Loss 0.1966 | Val MAE 1.6186
[P1] Ep 193: Loss 0.1887 | Val MAE 1.5569
[P1] Ep 194: Loss 0.1939 | Val MAE 1.6173
[P1] Ep 195: Loss 0.1853 | Val MAE 1.6019
[P1] Ep 196: Loss 0.1891 | Val MAE 1.6637
[P1] Ep 197: Loss 0.1849 | Val MAE 1.5577
[P1] Ep 198: Loss 0.1849 | Val MAE 1.6368
[P1] Ep 199: Loss 0.1893 | Val MAE 1.6051
[P1] Ep 200: Loss 0.1783 | Val MAE 1.6341

=== Phase 2: Target Fine-tuning ===
Freezing backbone layers...
[FT] Ep 1: Loss 7.4211 | Val MAE 1.4939 CI 0.5322
[FT] Ep 2: Loss 6.8096 | Val MAE 1.4825 CI 0.5205
[FT] Ep 3: Loss 6.9774 | Val MAE 1.5077 CI 0.4912
[FT] Ep 4: Loss 6.1761 | Val MAE 1.5358 CI 0.5029
[FT] Ep 5: Loss 6.2371 | Val MAE 1.5694 CI 0.4912
[FT] Ep 6: Loss 5.9867 | Val MAE 1.6022 CI 0.4561
[FT] Ep 7: Loss 6.1813 | Val MAE 1.6311 CI 0.4561
[FT] Ep 8: Loss 5.6673 | Val MAE 1.6611 CI 0.4444
[FT] Ep 9: Loss 5.6655 | Val MAE 1.6851 CI 0.4444
[FT] Ep 10: Loss 5.5825 | Val MAE 1.7045 CI 0.4503
[FT] Ep 11: Loss 5.1323 | Val MAE 1.7157 CI 0.4561
[FT] Ep 12: Loss 5.3087 | Val MAE 1.7299 CI 0.4620
[FT] Ep 13: Loss 5.3167 | Val MAE 1.7394 CI 0.4737
[FT] Ep 14: Loss 4.9946 | Val MAE 1.7470 CI 0.5263
[FT] Ep 15: Loss 4.8046 | Val MAE 1.7526 CI 0.5322
[FT] Ep 16: Loss 5.0536 | Val MAE 1.7556 CI 0.5205
[FT] Ep 17: Loss 4.8577 | Val MAE 1.7640 CI 0.5146
[FT] Ep 18: Loss 4.4802 | Val MAE 1.7700 CI 0.5205
[FT] Ep 19: Loss 4.7687 | Val MAE 1.7755 CI 0.5088
[FT] Ep 20: Loss 4.6581 | Val MAE 1.7852 CI 0.5146
[FT] Ep 21: Loss 4.6098 | Val MAE 1.7925 CI 0.5205
[FT] Ep 22: Loss 4.7353 | Val MAE 1.7907 CI 0.5263
[FT] Ep 23: Loss 4.6060 | Val MAE 1.7991 CI 0.5263
[FT] Ep 24: Loss 4.5057 | Val MAE 1.8080 CI 0.5322
[FT] Ep 25: Loss 4.2687 | Val MAE 1.8160 CI 0.5322
[FT] Ep 26: Loss 4.4058 | Val MAE 1.8282 CI 0.5322
[FT] Ep 27: Loss 4.5491 | Val MAE 1.8298 CI 0.5380
[FT] Ep 28: Loss 4.4780 | Val MAE 1.8254 CI 0.5380
[FT] Ep 29: Loss 4.2301 | Val MAE 1.8254 CI 0.5380
[FT] Ep 30: Loss 4.4194 | Val MAE 1.8309 CI 0.5263
[FT] Ep 31: Loss 4.2186 | Val MAE 1.8322 CI 0.5322
[FT] Ep 32: Loss 4.1274 | Val MAE 1.8419 CI 0.5322
[FT] Ep 33: Loss 3.7119 | Val MAE 1.8413 CI 0.5322
[FT] Ep 34: Loss 4.2143 | Val MAE 1.8454 CI 0.5205
[FT] Ep 35: Loss 3.8118 | Val MAE 1.8435 CI 0.5205
[FT] Ep 36: Loss 3.9002 | Val MAE 1.8456 CI 0.5205
[FT] Ep 37: Loss 3.7233 | Val MAE 1.8371 CI 0.5146
[FT] Ep 38: Loss 4.3730 | Val MAE 1.8189 CI 0.5263
[FT] Ep 39: Loss 3.9917 | Val MAE 1.8102 CI 0.5205
[FT] Ep 40: Loss 3.7479 | Val MAE 1.7975 CI 0.5205
[FT] Ep 41: Loss 3.8879 | Val MAE 1.7987 CI 0.5205
[FT] Ep 42: Loss 4.0655 | Val MAE 1.7963 CI 0.5205
[FT] Ep 43: Loss 3.6356 | Val MAE 1.7880 CI 0.5322
[FT] Ep 44: Loss 3.4560 | Val MAE 1.7822 CI 0.5380
[FT] Ep 45: Loss 3.4610 | Val MAE 1.7878 CI 0.5322
[FT] Ep 46: Loss 3.1429 | Val MAE 1.7909 CI 0.5380
[FT] Ep 47: Loss 3.4761 | Val MAE 1.7935 CI 0.5380
[FT] Ep 48: Loss 3.4802 | Val MAE 1.7983 CI 0.5380
[FT] Ep 49: Loss 3.4820 | Val MAE 1.7943 CI 0.5380
[FT] Ep 50: Loss 3.3863 | Val MAE 1.7907 CI 0.5439
[FT] Ep 51: Loss 3.4025 | Val MAE 1.7948 CI 0.5497
[FT] Ep 52: Loss 3.2388 | Val MAE 1.7900 CI 0.5556
Early stopping triggered.

>>> Final Test Evaluation
------------------------------------------------------------
[BASELINE RESULT] Method: Glister
   MAE:  1.6673
   RMSE: 2.1699
   CI:   0.3579
   RM2:  0.0339
   MAPE: 28.58 %
   Acc:  30.00 %
------------------------------------------------------------
