--- DTA Baseline: Influence (Ratio: 0.4) ---

>>> [Stage 0] Sampling...

[Sampler] Running Influence | Target: 9982/24956 (40.0%)
[P1] Ep 5: Loss 0.9725 | Val MAE 1.7966
[P1] Ep 6: Loss 0.9350 | Val MAE 1.6806
[P1] Ep 7: Loss 0.9117 | Val MAE 1.7370
[P1] Ep 8: Loss 0.8823 | Val MAE 1.7242
[P1] Ep 9: Loss 0.8452 | Val MAE 1.7741
[P1] Ep 10: Loss 0.8466 | Val MAE 1.7684
[P1] Ep 11: Loss 0.8325 | Val MAE 1.6505
[P1] Ep 12: Loss 0.8305 | Val MAE 1.7043
[P1] Ep 13: Loss 0.8210 | Val MAE 1.6850
[P1] Ep 14: Loss 0.7878 | Val MAE 1.7013
[P1] Ep 15: Loss 0.7809 | Val MAE 1.6936
[P1] Ep 16: Loss 0.7794 | Val MAE 1.6618
[P1] Ep 17: Loss 0.7445 | Val MAE 1.6988
[P1] Ep 18: Loss 0.7637 | Val MAE 1.6602
[P1] Ep 19: Loss 0.7525 | Val MAE 1.6653
[P1] Ep 20: Loss 0.7618 | Val MAE 1.6720
[P1] Ep 21: Loss 0.7393 | Val MAE 1.7117
[P1] Ep 22: Loss 0.7216 | Val MAE 1.7157
[P1] Ep 23: Loss 0.7323 | Val MAE 1.7498
[P1] Ep 24: Loss 0.7400 | Val MAE 1.6880
[P1] Ep 25: Loss 0.7210 | Val MAE 1.6422
[P1] Ep 26: Loss 0.7059 | Val MAE 1.6845
[P1] Ep 27: Loss 0.7123 | Val MAE 1.6881
[P1] Ep 28: Loss 0.7075 | Val MAE 1.7632
[P1] Ep 29: Loss 0.7199 | Val MAE 1.7234
[P1] Ep 30: Loss 0.6910 | Val MAE 1.7030
[P1] Ep 31: Loss 0.6977 | Val MAE 1.6744
[P1] Ep 32: Loss 0.6890 | Val MAE 1.6215
[P1] Ep 33: Loss 0.7032 | Val MAE 1.7286
[P1] Ep 34: Loss 0.6881 | Val MAE 1.6550
[P1] Ep 35: Loss 0.6878 | Val MAE 1.6953
[P1] Ep 36: Loss 0.6800 | Val MAE 1.6945
[P1] Ep 37: Loss 0.6521 | Val MAE 1.6785
[P1] Ep 38: Loss 0.6786 | Val MAE 1.6949
[P1] Ep 39: Loss 0.6537 | Val MAE 1.7005
[P1] Ep 40: Loss 0.6745 | Val MAE 1.6790
[P1] Ep 41: Loss 0.6468 | Val MAE 1.6918
[P1] Ep 42: Loss 0.6687 | Val MAE 1.6884
[P1] Ep 43: Loss 0.6603 | Val MAE 1.7164
[P1] Ep 44: Loss 0.6559 | Val MAE 1.7935
[P1] Ep 45: Loss 0.6533 | Val MAE 1.7449
[P1] Ep 46: Loss 0.6466 | Val MAE 1.6724
[P1] Ep 47: Loss 0.6487 | Val MAE 1.7217
[P1] Ep 48: Loss 0.6348 | Val MAE 1.7087
[P1] Ep 49: Loss 0.6483 | Val MAE 1.6993
[P1] Ep 50: Loss 0.6185 | Val MAE 1.7175
[P1] Ep 51: Loss 0.6250 | Val MAE 1.7088
[P1] Ep 52: Loss 0.6222 | Val MAE 1.7055
[P1] Ep 53: Loss 0.6260 | Val MAE 1.7302
[P1] Ep 54: Loss 0.6206 | Val MAE 1.7788
[P1] Ep 55: Loss 0.6196 | Val MAE 1.7940
[P1] Ep 56: Loss 0.6180 | Val MAE 1.7185
[P1] Ep 57: Loss 0.6095 | Val MAE 1.7365
[P1] Ep 58: Loss 0.6041 | Val MAE 1.7296
[P1] Ep 59: Loss 0.6116 | Val MAE 1.8496
[P1] Ep 60: Loss 0.6027 | Val MAE 1.7810
[P1] Ep 61: Loss 0.5872 | Val MAE 1.7780
[P1] Ep 62: Loss 0.5832 | Val MAE 1.7366
[P1] Ep 63: Loss 0.5838 | Val MAE 1.7840
[P1] Ep 64: Loss 0.5730 | Val MAE 1.8045
[P1] Ep 65: Loss 0.5959 | Val MAE 1.8122
[P1] Ep 66: Loss 0.5600 | Val MAE 1.7310
[P1] Ep 67: Loss 0.5708 | Val MAE 1.7362
[P1] Ep 68: Loss 0.5801 | Val MAE 1.7761
[P1] Ep 69: Loss 0.5613 | Val MAE 1.7407
[P1] Ep 70: Loss 0.5624 | Val MAE 1.7284
[P1] Ep 71: Loss 0.5555 | Val MAE 1.7636
[P1] Ep 72: Loss 0.5592 | Val MAE 1.7787
[P1] Ep 73: Loss 0.5536 | Val MAE 1.8041
[P1] Ep 74: Loss 0.5359 | Val MAE 1.7446
[P1] Ep 75: Loss 0.5569 | Val MAE 1.7669
[P1] Ep 76: Loss 0.5372 | Val MAE 1.7779
[P1] Ep 77: Loss 0.5242 | Val MAE 1.6939
[P1] Ep 78: Loss 0.5295 | Val MAE 1.7266
[P1] Ep 79: Loss 0.5253 | Val MAE 1.7130
[P1] Ep 80: Loss 0.5218 | Val MAE 1.7037
[P1] Ep 81: Loss 0.5186 | Val MAE 1.6985
[P1] Ep 82: Loss 0.5061 | Val MAE 1.7539
[P1] Ep 83: Loss 0.5111 | Val MAE 1.6667
[P1] Ep 84: Loss 0.5140 | Val MAE 1.7865
[P1] Ep 85: Loss 0.5132 | Val MAE 1.6782
[P1] Ep 86: Loss 0.5093 | Val MAE 1.7359
[P1] Ep 87: Loss 0.5045 | Val MAE 1.7563
[P1] Ep 88: Loss 0.4998 | Val MAE 1.7355
[P1] Ep 89: Loss 0.5095 | Val MAE 1.7232
[P1] Ep 90: Loss 0.4925 | Val MAE 1.7318
[P1] Ep 91: Loss 0.4964 | Val MAE 1.6970
[P1] Ep 92: Loss 0.4940 | Val MAE 1.7342
[P1] Ep 93: Loss 0.4917 | Val MAE 1.7550
[P1] Ep 94: Loss 0.4941 | Val MAE 1.7305
[P1] Ep 95: Loss 0.4835 | Val MAE 1.6429
[P1] Ep 96: Loss 0.4835 | Val MAE 1.6843
[P1] Ep 97: Loss 0.4835 | Val MAE 1.6473
[P1] Ep 98: Loss 0.4743 | Val MAE 1.7159
[P1] Ep 99: Loss 0.4747 | Val MAE 1.7214
[P1] Ep 100: Loss 0.4710 | Val MAE 1.6036
[P1] Ep 101: Loss 0.4723 | Val MAE 1.6185
[P1] Ep 102: Loss 0.4751 | Val MAE 1.7410
[P1] Ep 103: Loss 0.4623 | Val MAE 1.5943
[P1] Ep 104: Loss 0.4768 | Val MAE 1.5445
[P1] Ep 105: Loss 0.4595 | Val MAE 1.6276
[P1] Ep 106: Loss 0.4542 | Val MAE 1.5690
[P1] Ep 107: Loss 0.4630 | Val MAE 1.6584
[P1] Ep 108: Loss 0.4603 | Val MAE 1.6749
[P1] Ep 109: Loss 0.4542 | Val MAE 1.7038
[P1] Ep 110: Loss 0.4387 | Val MAE 1.5835
[P1] Ep 111: Loss 0.4486 | Val MAE 1.6674
[P1] Ep 112: Loss 0.4408 | Val MAE 1.6081
[P1] Ep 113: Loss 0.4381 | Val MAE 1.5615
[P1] Ep 114: Loss 0.4370 | Val MAE 1.5858
[P1] Ep 115: Loss 0.4383 | Val MAE 1.5642
[P1] Ep 116: Loss 0.4481 | Val MAE 1.6713
[P1] Ep 117: Loss 0.4425 | Val MAE 1.5619
[P1] Ep 118: Loss 0.4379 | Val MAE 1.5034
[P1] Ep 119: Loss 0.4305 | Val MAE 1.6429
[P1] Ep 120: Loss 0.4316 | Val MAE 1.6076
[P1] Ep 121: Loss 0.4182 | Val MAE 1.5513
[P1] Ep 122: Loss 0.4175 | Val MAE 1.6163
[P1] Ep 123: Loss 0.4192 | Val MAE 1.6068
[P1] Ep 124: Loss 0.4162 | Val MAE 1.5671
[P1] Ep 125: Loss 0.4151 | Val MAE 1.6406
[P1] Ep 126: Loss 0.4212 | Val MAE 1.6501
[P1] Ep 127: Loss 0.4026 | Val MAE 1.6059
[P1] Ep 128: Loss 0.4125 | Val MAE 1.6388
[P1] Ep 129: Loss 0.4104 | Val MAE 1.6746
[P1] Ep 130: Loss 0.4140 | Val MAE 1.5666
[P1] Ep 131: Loss 0.4225 | Val MAE 1.6806
[P1] Ep 132: Loss 0.3974 | Val MAE 1.5998
[P1] Ep 133: Loss 0.4076 | Val MAE 1.5805
[P1] Ep 134: Loss 0.4123 | Val MAE 1.6210
[P1] Ep 135: Loss 0.3921 | Val MAE 1.6500
[P1] Ep 136: Loss 0.3970 | Val MAE 1.7041
[P1] Ep 137: Loss 0.3905 | Val MAE 1.6467
[P1] Ep 138: Loss 0.3870 | Val MAE 1.5935
[P1] Ep 139: Loss 0.3899 | Val MAE 1.6670
[P1] Ep 140: Loss 0.3879 | Val MAE 1.7897
[P1] Ep 141: Loss 0.3836 | Val MAE 1.7038
[P1] Ep 142: Loss 0.3844 | Val MAE 1.7253
[P1] Ep 143: Loss 0.3774 | Val MAE 1.6071
[P1] Ep 144: Loss 0.3735 | Val MAE 1.5564
[P1] Ep 145: Loss 0.3760 | Val MAE 1.5985
[P1] Ep 146: Loss 0.3767 | Val MAE 1.6128
[P1] Ep 147: Loss 0.3751 | Val MAE 1.6507
[P1] Ep 148: Loss 0.3728 | Val MAE 1.6433
[P1] Ep 149: Loss 0.3753 | Val MAE 1.5785
[P1] Ep 150: Loss 0.3641 | Val MAE 1.7091
[P1] Ep 151: Loss 0.3632 | Val MAE 1.6890
[P1] Ep 152: Loss 0.3547 | Val MAE 1.5967
[P1] Ep 153: Loss 0.3624 | Val MAE 1.7887
[P1] Ep 154: Loss 0.3490 | Val MAE 1.6808
[P1] Ep 155: Loss 0.3546 | Val MAE 1.6116
[P1] Ep 156: Loss 0.3510 | Val MAE 1.4988
[P1] Ep 157: Loss 0.3472 | Val MAE 1.6272
[P1] Ep 158: Loss 0.3519 | Val MAE 1.5788
[P1] Ep 159: Loss 0.3352 | Val MAE 1.5929
[P1] Ep 160: Loss 0.3364 | Val MAE 1.5266
[P1] Ep 161: Loss 0.3471 | Val MAE 1.4770
[P1] Ep 162: Loss 0.3406 | Val MAE 1.6039
[P1] Ep 163: Loss 0.3373 | Val MAE 1.5757
[P1] Ep 164: Loss 0.3379 | Val MAE 1.6445
[P1] Ep 165: Loss 0.3379 | Val MAE 1.5598
[P1] Ep 166: Loss 0.3301 | Val MAE 1.5187
[P1] Ep 167: Loss 0.3263 | Val MAE 1.7231
[P1] Ep 168: Loss 0.3288 | Val MAE 1.6186
[P1] Ep 169: Loss 0.3246 | Val MAE 1.6983
[P1] Ep 170: Loss 0.3183 | Val MAE 1.5433
[P1] Ep 171: Loss 0.3212 | Val MAE 1.5465
[P1] Ep 172: Loss 0.3192 | Val MAE 1.5569
[P1] Ep 173: Loss 0.3089 | Val MAE 1.5862
[P1] Ep 174: Loss 0.3277 | Val MAE 1.6485
[P1] Ep 175: Loss 0.3037 | Val MAE 1.5273
[P1] Ep 176: Loss 0.3089 | Val MAE 1.6159
[P1] Ep 177: Loss 0.3097 | Val MAE 1.7160
[P1] Ep 178: Loss 0.3052 | Val MAE 1.6736
[P1] Ep 179: Loss 0.3066 | Val MAE 1.6921
[P1] Ep 180: Loss 0.3031 | Val MAE 1.5806
[P1] Ep 181: Loss 0.3095 | Val MAE 1.5700
[P1] Ep 182: Loss 0.2968 | Val MAE 1.7849
[P1] Ep 183: Loss 0.2992 | Val MAE 1.6152
[P1] Ep 184: Loss 0.2995 | Val MAE 1.5358
[P1] Ep 185: Loss 0.2938 | Val MAE 1.6580
[P1] Ep 186: Loss 0.2879 | Val MAE 1.6201
[P1] Ep 187: Loss 0.2933 | Val MAE 1.6797
[P1] Ep 188: Loss 0.2854 | Val MAE 1.6023
[P1] Ep 189: Loss 0.2894 | Val MAE 1.6235
[P1] Ep 190: Loss 0.2936 | Val MAE 1.6673
[P1] Ep 191: Loss 0.2829 | Val MAE 1.6927
[P1] Ep 192: Loss 0.2788 | Val MAE 1.7207
[P1] Ep 193: Loss 0.2900 | Val MAE 1.5859
[P1] Ep 194: Loss 0.2826 | Val MAE 1.6179
[P1] Ep 195: Loss 0.2805 | Val MAE 1.7620
[P1] Ep 196: Loss 0.2703 | Val MAE 1.6340
[P1] Ep 197: Loss 0.2764 | Val MAE 1.7270
[P1] Ep 198: Loss 0.2657 | Val MAE 1.7145
[P1] Ep 199: Loss 0.2645 | Val MAE 1.7444
[P1] Ep 200: Loss 0.2706 | Val MAE 1.8953

=== Phase 2: Target Fine-tuning ===
Freezing backbone layers...
[FT] Ep 1: Loss 8.1116 | Val MAE 1.4830 CI 0.5731
[FT] Ep 2: Loss 8.5522 | Val MAE 1.5123 CI 0.5906
[FT] Ep 3: Loss 7.3919 | Val MAE 1.5573 CI 0.5848
[FT] Ep 4: Loss 7.4886 | Val MAE 1.5663 CI 0.5789
[FT] Ep 5: Loss 6.9642 | Val MAE 1.5575 CI 0.5965
[FT] Ep 6: Loss 6.7351 | Val MAE 1.5192 CI 0.5965
[FT] Ep 7: Loss 6.1101 | Val MAE 1.4855 CI 0.5906
[FT] Ep 8: Loss 6.1853 | Val MAE 1.4641 CI 0.5731
[FT] Ep 9: Loss 6.3331 | Val MAE 1.4590 CI 0.5906
[FT] Ep 10: Loss 6.0259 | Val MAE 1.4812 CI 0.5848
[FT] Ep 11: Loss 5.8259 | Val MAE 1.4872 CI 0.5848
[FT] Ep 12: Loss 5.8105 | Val MAE 1.4984 CI 0.6023
[FT] Ep 13: Loss 5.7567 | Val MAE 1.5139 CI 0.6082
[FT] Ep 14: Loss 5.6559 | Val MAE 1.5156 CI 0.6082
[FT] Ep 15: Loss 5.3770 | Val MAE 1.5187 CI 0.6140
[FT] Ep 16: Loss 5.5845 | Val MAE 1.5238 CI 0.6140
[FT] Ep 17: Loss 5.1945 | Val MAE 1.5356 CI 0.6140
[FT] Ep 18: Loss 4.8472 | Val MAE 1.5366 CI 0.6140
[FT] Ep 19: Loss 5.2516 | Val MAE 1.5433 CI 0.5965
[FT] Ep 20: Loss 4.8428 | Val MAE 1.5563 CI 0.5789
[FT] Ep 21: Loss 4.8701 | Val MAE 1.5642 CI 0.6023
[FT] Ep 22: Loss 4.9945 | Val MAE 1.5669 CI 0.6023
[FT] Ep 23: Loss 4.8615 | Val MAE 1.5750 CI 0.5965
[FT] Ep 24: Loss 4.7512 | Val MAE 1.5802 CI 0.5965
[FT] Ep 25: Loss 4.8526 | Val MAE 1.5858 CI 0.5965
[FT] Ep 26: Loss 4.6286 | Val MAE 1.5953 CI 0.6023
[FT] Ep 27: Loss 4.5186 | Val MAE 1.6026 CI 0.6140
[FT] Ep 28: Loss 4.5476 | Val MAE 1.6029 CI 0.6140
[FT] Ep 29: Loss 4.5055 | Val MAE 1.6028 CI 0.6140
[FT] Ep 30: Loss 4.3523 | Val MAE 1.6013 CI 0.6140
[FT] Ep 31: Loss 4.4053 | Val MAE 1.5937 CI 0.6082
[FT] Ep 32: Loss 4.3360 | Val MAE 1.5893 CI 0.6199
[FT] Ep 33: Loss 4.1246 | Val MAE 1.5853 CI 0.6199
[FT] Ep 34: Loss 4.2446 | Val MAE 1.5844 CI 0.6374
[FT] Ep 35: Loss 3.9715 | Val MAE 1.5861 CI 0.6433
[FT] Ep 36: Loss 3.8712 | Val MAE 1.5918 CI 0.6316
[FT] Ep 37: Loss 4.1069 | Val MAE 1.5931 CI 0.6374
[FT] Ep 38: Loss 3.9549 | Val MAE 1.5885 CI 0.6491
[FT] Ep 39: Loss 3.9704 | Val MAE 1.5947 CI 0.6491
[FT] Ep 40: Loss 3.9419 | Val MAE 1.5971 CI 0.6491
[FT] Ep 41: Loss 4.0438 | Val MAE 1.6038 CI 0.6550
[FT] Ep 42: Loss 3.7883 | Val MAE 1.6038 CI 0.6667
[FT] Ep 43: Loss 3.6633 | Val MAE 1.5992 CI 0.6842
[FT] Ep 44: Loss 3.9205 | Val MAE 1.5942 CI 0.6784
[FT] Ep 45: Loss 3.6981 | Val MAE 1.5882 CI 0.6901
[FT] Ep 46: Loss 3.6276 | Val MAE 1.5811 CI 0.6842
[FT] Ep 47: Loss 3.7008 | Val MAE 1.5798 CI 0.6784
[FT] Ep 48: Loss 3.5739 | Val MAE 1.5817 CI 0.6842
[FT] Ep 49: Loss 3.6872 | Val MAE 1.5824 CI 0.6725
[FT] Ep 50: Loss 3.4603 | Val MAE 1.5778 CI 0.6725
[FT] Ep 51: Loss 3.5008 | Val MAE 1.5758 CI 0.6667
[FT] Ep 52: Loss 3.0505 | Val MAE 1.5735 CI 0.6725
[FT] Ep 53: Loss 3.4337 | Val MAE 1.5855 CI 0.6667
[FT] Ep 54: Loss 3.3028 | Val MAE 1.5796 CI 0.6842
[FT] Ep 55: Loss 3.4223 | Val MAE 1.5839 CI 0.6842
[FT] Ep 56: Loss 3.1672 | Val MAE 1.5843 CI 0.6784
[FT] Ep 57: Loss 3.2726 | Val MAE 1.5789 CI 0.6667
[FT] Ep 58: Loss 3.2674 | Val MAE 1.5736 CI 0.6784
[FT] Ep 59: Loss 3.2392 | Val MAE 1.5793 CI 0.6901
Early stopping triggered.

>>> Final Test Evaluation
------------------------------------------------------------
[BASELINE RESULT] Method: Influence
   MAE:  1.3761
   RMSE: 1.7883
   CI:   0.5789
   RM2:  0.0469
   MAPE: 23.28 %
   Acc:  35.00 %
------------------------------------------------------------
