--- DTA Baseline: UCB (Ratio: 0.4) ---

>>> [Stage 0] Sampling...

[Sampler] Running UCB | Target: 9982/24956 (40.0%)
Scanning Source (UCB):   0%|          | 0/25 [00:00<?, ?it/s]/root/miniconda3/envs/subset/lib/python3.9/site-packages/torch/nn/modules/transformer.py:508: UserWarning: The PyTorch API of nested tensors is in prototype stage and will change in the near future. We recommend specifying layout=torch.jagged when constructing a nested tensor, as this layout receives active development, has better operator coverage, and works with torch.compile. (Triggered internally at /pytorch/aten/src/ATen/NestedTensorImpl.cpp:178.)
  output = torch._nested_tensor_from_mask(
Scanning Source (UCB):   4%|▍         | 1/25 [00:03<01:13,  3.08s/it]Scanning Source (UCB):   8%|▊         | 2/25 [00:03<00:32,  1.39s/it]Scanning Source (UCB):  12%|█▏        | 3/25 [00:03<00:19,  1.15it/s]Scanning Source (UCB):  16%|█▌        | 4/25 [00:03<00:12,  1.64it/s]Scanning Source (UCB):  20%|██        | 5/25 [00:04<00:14,  1.34it/s]Scanning Source (UCB):  24%|██▍       | 6/25 [00:04<00:10,  1.77it/s]Scanning Source (UCB):  28%|██▊       | 7/25 [00:05<00:08,  2.22it/s]Scanning Source (UCB):  32%|███▏      | 8/25 [00:05<00:06,  2.68it/s]Scanning Source (UCB):  36%|███▌      | 9/25 [00:06<00:10,  1.59it/s]Scanning Source (UCB):  40%|████      | 10/25 [00:06<00:07,  2.00it/s]Scanning Source (UCB):  44%|████▍     | 11/25 [00:06<00:05,  2.43it/s]Scanning Source (UCB):  48%|████▊     | 12/25 [00:07<00:04,  2.84it/s]Scanning Source (UCB):  52%|█████▏    | 13/25 [00:08<00:08,  1.41it/s]Scanning Source (UCB):  56%|█████▌    | 14/25 [00:08<00:06,  1.78it/s]Scanning Source (UCB):  60%|██████    | 15/25 [00:09<00:04,  2.19it/s]Scanning Source (UCB):  64%|██████▍   | 16/25 [00:09<00:03,  2.60it/s]Scanning Source (UCB):  68%|██████▊   | 17/25 [00:10<00:05,  1.59it/s]Scanning Source (UCB):  72%|███████▏  | 18/25 [00:10<00:03,  1.99it/s]Scanning Source (UCB):  76%|███████▌  | 19/25 [00:10<00:02,  2.40it/s]Scanning Source (UCB):  80%|████████  | 20/25 [00:11<00:01,  2.77it/s]Scanning Source (UCB):  84%|████████▍ | 21/25 [00:12<00:02,  1.52it/s]Scanning Source (UCB):  88%|████████▊ | 22/25 [00:12<00:01,  1.91it/s]Scanning Source (UCB):  92%|█████████▏| 23/25 [00:13<00:00,  2.33it/s]Scanning Source (UCB):  96%|█████████▌| 24/25 [00:13<00:00,  2.74it/s]                                                                      -> Source reduced: 24956 -> 9982

=== Phase 1: Source Pre-training ===
[P1] Ep 1: Loss 2.4851 | Val MAE 1.6944
[P1] Ep 2: Loss 1.1722 | Val MAE 1.6126
[P1] Ep 3: Loss 1.0353 | Val MAE 1.6919
[P1] Ep 4: Loss 0.9681 | Val MAE 1.6630
[P1] Ep 5: Loss 0.9465 | Val MAE 1.6638
[P1] Ep 6: Loss 0.8771 | Val MAE 1.7399
[P1] Ep 7: Loss 0.8548 | Val MAE 1.7632
[P1] Ep 8: Loss 0.8670 | Val MAE 1.6546
[P1] Ep 9: Loss 0.8455 | Val MAE 1.6882
[P1] Ep 10: Loss 0.8327 | Val MAE 1.6373
[P1] Ep 11: Loss 0.8189 | Val MAE 1.6892
[P1] Ep 12: Loss 0.7927 | Val MAE 1.7133
[P1] Ep 13: Loss 0.7809 | Val MAE 1.6364
[P1] Ep 14: Loss 0.7642 | Val MAE 1.6711
[P1] Ep 15: Loss 0.7591 | Val MAE 1.6949
[P1] Ep 16: Loss 0.7556 | Val MAE 1.6085
[P1] Ep 17: Loss 0.7542 | Val MAE 1.6317
[P1] Ep 18: Loss 0.7378 | Val MAE 1.7327
[P1] Ep 19: Loss 0.7220 | Val MAE 1.6508
[P1] Ep 20: Loss 0.7280 | Val MAE 1.6813
[P1] Ep 21: Loss 0.7281 | Val MAE 1.6094
[P1] Ep 22: Loss 0.7209 | Val MAE 1.6588
[P1] Ep 23: Loss 0.7242 | Val MAE 1.6232
[P1] Ep 24: Loss 0.7284 | Val MAE 1.6572
[P1] Ep 25: Loss 0.7080 | Val MAE 1.6631
